early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,7,0.0011,ok,0.0,0.0,1
True,5,0.0004,ok,0.0088,0.0029,2
True,8,0.0088,ok,0.0,0.0,3
False,18,0.0103,ok,0.0,0.0,4
True,4,0.0,ok,0.0,0.0,5
True,6,0.0044,ok,0.0351,0.0175,6
True,6,0.0035,ok,0.0,0.0,7
True,4,0.0005,ok,0.0,0.0,8
True,5,0.0037,ok,0.0088,0.005,9
True,6,0.0044,ok,0.0,0.0005,10
True,4,0.0007,ok,0.0,0.0,11
True,11,0.0094,ok,0.0,0.0,12
True,4,0.003,ok,0.0,0.0005,13
True,8,0.0111,ok,0.0,0.0,14
True,16,0.0177,ok,0.0,0.0,15
True,6,0.0035,ok,0.0,0.0005,16
True,4,0.0007,ok,0.0,0.0,17
False,18,0.0106,ok,0.0,0.0,18
True,6,0.0011,ok,0.0,0.0,19
True,16,0.0177,ok,0.0,0.0,20
True,16,0.0177,ok,0.0,0.0,21
True,10,0.0095,ok,0.0,0.0,22
True,16,0.0177,ok,0.0,0.0,23
True,4,0.0006,ok,0.0,0.0,24
False,18,0.0103,ok,0.0,0.0,25
True,11,0.0096,ok,0.0,0.0,26
True,4,0.0044,ok,0.0,0.0,27
True,4,0.0013,ok,0.0,0.0,28
True,16,0.0177,ok,0.0,0.0,29
True,16,0.0177,ok,0.0,0.0,30
True,4,0.0005,ok,0.0,0.0,31
True,11,0.0094,ok,0.0,0.0,32
True,17,0.0133,ok,0.0,0.0,33
True,4,0.0004,ok,0.0,0.0,34
True,9,0.0011,ok,0.0,0.0,35
True,10,0.0095,ok,0.0,0.0,36
True,16,0.0177,ok,0.0,0.0,37
True,4,0.0,ok,0.0,0.0,38
True,6,0.0022,ok,0.0,0.0,39
True,8,0.0088,ok,0.0,0.0,40
True,9,0.0044,ok,0.0,0.0,41
True,4,0.0027,ok,0.0,0.0007,42
True,8,0.0088,ok,0.0,0.0,43
True,10,0.0096,ok,0.0,0.0,44
False,18,0.0111,ok,0.0,0.0,45
True,11,0.0094,ok,0.0,0.0,46
True,12,0.005,ok,0.0,0.0,47
True,4,0.0004,ok,0.0,0.0,48
True,8,0.0088,ok,0.0088,0.0015,49
True,6,0.0044,ok,0.0,0.0005,50
