timestamp_utc,source_result_json,checkpoint_file,dataset,model,intervention,intervention_label,logging_dir,result_file,best_valid_mrr20,test_mrr20,best_valid_seen_mrr20,test_seen_mrr20,status,error
2026-04-21T02:32:12.125762+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_q4_portability_kuaireclargestrictposv2_0_2_full_r01_s1_20260421_015510_983807_pid1430025.json,/workspace/FeaturedMoE,KuaiRecLargeStrictPosV2_0.2,FeaturedMoE_N3,intact,Intact,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/q4_portability/efficacy/Q4_PORTABILITY_KUAIRECLARGESTRICTPOSV2_0_2_FULL_R01_S1/KuaiRecLargeStrictPosV2_0.2_20260421_023156/logging/KuaiRecLargeStrictPosV2_0.2_intact,,,,,,error,[Errno 21] Is a directory: '/workspace/FeaturedMoE'
2026-04-21T02:32:25.315752+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_q4_portability_kuaireclargestrictposv2_0_2_full_r01_s1_20260421_015510_983807_pid1430025.json,/workspace/FeaturedMoE,KuaiRecLargeStrictPosV2_0.2,FeaturedMoE_N3,zero_all,Zero All,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/q4_portability/efficacy/Q4_PORTABILITY_KUAIRECLARGESTRICTPOSV2_0_2_FULL_R01_S1/KuaiRecLargeStrictPosV2_0.2_20260421_023156/logging/KuaiRecLargeStrictPosV2_0.2_zero_all,,,,,,error,[Errno 21] Is a directory: '/workspace/FeaturedMoE'
2026-04-21T02:32:38.458119+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_q4_portability_kuaireclargestrictposv2_0_2_full_r01_s1_20260421_015510_983807_pid1430025.json,/workspace/FeaturedMoE,KuaiRecLargeStrictPosV2_0.2,FeaturedMoE_N3,position_permute,Intra-Sequence Permute,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/q4_portability/efficacy/Q4_PORTABILITY_KUAIRECLARGESTRICTPOSV2_0_2_FULL_R01_S1/KuaiRecLargeStrictPosV2_0.2_20260421_023156/logging/KuaiRecLargeStrictPosV2_0.2_position_permute,,,,,,error,[Errno 21] Is a directory: '/workspace/FeaturedMoE'
2026-04-21T02:32:51.507900+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_q4_portability_kuaireclargestrictposv2_0_2_full_r01_s1_20260421_015510_983807_pid1430025.json,/workspace/FeaturedMoE,KuaiRecLargeStrictPosV2_0.2,FeaturedMoE_N3,cross_sample_permute,Cross-Sample Permute,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/q4_portability/efficacy/Q4_PORTABILITY_KUAIRECLARGESTRICTPOSV2_0_2_FULL_R01_S1/KuaiRecLargeStrictPosV2_0.2_20260421_023156/logging/KuaiRecLargeStrictPosV2_0.2_cross_sample_permute,,,,,,error,[Errno 21] Is a directory: '/workspace/FeaturedMoE'
