avg_epoch_time_sec,early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_exposure_js,macro_1.route_consistency_feature_group_knn_exposure_score,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_eval_targets_per_sec,test_eval_time_sec,test_hr@10,test_mrr@20,trial
8.30152141346651,True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.199,ok,12651.359371426539,0.28147172927856445,0.3094,0.1619,1
8.27421480066636,True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1992,ok,11826.55077384525,0.3011021614074707,0.3141,0.1636,2
8.331374701331644,True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1991,ok,11844.031992387296,0.3006577491760254,0.3102,0.162,3
8.433564648908728,True,17,1.0,1.0,0.0,0.09153036872952078,0.0,2.3437093029461997,0.5469225645065308,0.3190862238407135,0.0,0.03617801552242341,1.3459013980438728,3.99477117210987,0.3047822374039283,5.765597958667035,11.900302468924542,5.765597958667035,0.036006317517929265,0.9646341993700235,0.0392658156737607,0.9614950947082923,0.038529898309799825,0.962204005986719,0.038985974286281415,0.9617641984810804,0.03986148576122791,0.9609225313874796,0.010219316395630793,0.9898327233969355,0.023058141472918393,0.9772080397849572,0.03301367118390875,0.9675253322818618,0.6946470515514896,0.3415233374156488,7.709829812206573,5.765597958667035,0.13134073441502989,0.2006,ok,10810.312226954133,0.3294076919555664,0.3149,0.1647,4
8.42040875378777,True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1981,ok,12362.317023690986,0.2880527973175049,0.311,0.1645,5
8.270831472733441,True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1981,ok,11425.73615857199,0.3116648197174072,0.3137,0.1645,6
8.036762560115141,True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.199,ok,12394.78691071322,0.28729820251464844,0.309,0.1615,7
8.097471029862113,True,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1998,ok,12543.34814536122,0.28389549255371094,0.3137,0.1648,8
8.211263963154384,True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1986,ok,12513.597003958695,0.28457045555114746,0.3165,0.1652,9
7.842535187216366,True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1992,ok,12901.180982917242,0.27602124214172363,0.3078,0.1613,10
