early_stopped,epochs_run,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.n_eff,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.stage_delta_norm,macro_1.top1_max_frac,micro_1.condition_norm,micro_1.cv_usage,micro_1.dead_expert_frac,micro_1.entropy_mean,micro_1.expert_similarity_max,micro_1.expert_similarity_mean,micro_1.factored_group_entropy_mean,micro_1.group_cv_usage,micro_1.group_entropy_mean,micro_1.group_n_eff,micro_1.group_top1_max_frac,micro_1.n_eff,micro_1.route_jitter_adjacent,micro_1.route_jitter_session,micro_1.stage_delta_norm,micro_1.top1_max_frac,mid_1.condition_norm,mid_1.cv_usage,mid_1.dead_expert_frac,mid_1.entropy_mean,mid_1.expert_similarity_max,mid_1.expert_similarity_mean,mid_1.factored_group_entropy_mean,mid_1.group_cv_usage,mid_1.group_entropy_mean,mid_1.group_n_eff,mid_1.group_top1_max_frac,mid_1.n_eff,mid_1.route_jitter_adjacent,mid_1.route_jitter_session,mid_1.stage_delta_norm,mid_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3825,ok,0.4358,0.3601,1
True,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4003,ok,0.4387,0.3756,2
True,97,0.0,0.18478594720363617,0.0,1.1493009801284848,0.1424405425786972,-0.24683678150177002,0.0,0.18478594523915634,1.1493009801284848,3.8679264335719794,0.3632527872285691,3.8679264335719794,0.0,0.0,3.925832340343977,0.3632527872285691,0.0,0.12960301339626312,0.0,1.0289555110464426,0.07725291699171066,-0.16019849479198456,0.0,0.12960304298872063,1.0289555110464426,3.9339221205060877,0.31456822867412343,3.9339221205060877,0.5661574298037717,0.4201501315255912,3.3323589462525414,0.31456822867412343,0.0,0.16619685292243958,0.0,1.0226380319155561,-0.13959410786628723,-0.21388375759124756,0.0,0.16619685401879047,1.0226380319155561,3.8924841824188983,0.3192676572786794,3.8924841824188983,0.5703649350174195,0.42132201768557587,3.4983730316416404,0.3192676572786794,0.4006,ok,0.4413,0.3774,3
