best_mrr20,epoch,epoch_time_sec,eval,lr,patience_used,train_loss,trial,valid_mrr20
0.0141,1,15.768095016479492,1,0.0005656608989513147,0,682.7835183143616,1,0.0141
0.0166,3,14.67044734954834,1,0.0005646362102751478,1,580.173017501831,1,0.0165
0.0184,7,14.874138832092285,1,0.0005595333805783344,0,516.0044851303101,1,0.0184
0.0184,10,14.63594102859497,1,0.0005530769344191767,3,483.9725203514099,1,0.0173
0.0184,17,14.379738569259644,1,0.0005296309364184079,10,414.8907833099365,1,0.0155
0.0142,1,14.929992437362671,1,0.0006558014866441975,0,678.1983418464661,2,0.0142
0.0167,3,13.729145050048828,1,0.0006546135092562898,1,572.6721744537354,2,0.0161
0.0183,7,14.650874614715576,1,0.0006486975208832798,0,508.57743787765503,2,0.0183
0.0183,10,14.234208822250366,1,0.0006412122112260919,3,474.51269721984863,2,0.0171
0.0183,17,14.403876781463623,1,0.0006140299888499886,10,398.33246660232544,2,0.0146
0.0142,1,14.980323553085327,1,0.0005768304726459623,0,682.1918897628784,3,0.0142
0.0166,3,14.519126892089844,1,0.0005757855504063587,1,579.1252799034119,3,0.0165
0.0182,7,14.695952415466309,1,0.0005705819599313911,0,515.007269859314,3,0.0182
0.0182,10,13.787787437438965,1,0.0005639980244030479,3,482.7277641296387,3,0.0174
0.0182,17,14.549541711807251,1,0.0005400890603337393,10,412.7351670265198,3,0.0153
