model,best_mrr20_group,best_mrr20_run,best_mrr20_trial,best_hr10_group,best_hr10_run,best_hr10_trial,test_mrr20_group,test_mrr20_run,test_mrr20_trial,test_hr10_group,test_hr10_run,test_hr10_trial,hit_best_mrr20,hit_best_hr10,hit_test_mrr20,hit_test_hr10,trial_idx,trials_progress,status,run_phase,group_key,experiment_note,trial_knobs,log_rel_path
unknown,0.3949,0.3804,0.3804,0.4532,0.4436,0.4426,0.3723,0.3573,0.3573,0.4303,0.4184,0.4171,Y,,Y,,7,7/30,success,P1_FIXREG_W1_D01_BSAREC_C2,unknown,C2 g1_20260314_233716_13096,lr=0.000784,P1_FIXREG/bsarec_C2_g1_20260314_233716_13096.log
unknown,0.3949,0.3868,0.3868,0.4532,0.4483,0.4483,0.3723,0.3639,0.3639,0.4303,0.4221,0.4221,Y,Y,Y,Y,9,9/30,success,P1_FIXREG_W1_D01_BSAREC_C2,unknown,C2 g1_20260314_233716_13096,lr=0.000555,P1_FIXREG/bsarec_C2_g1_20260314_233716_13096.log
unknown,0.3949,0.3899,0.3899,0.4532,0.4483,0.4476,0.3723,0.3650,0.3650,0.4303,0.4221,0.4204,Y,,Y,,10,10/30,success,P1_FIXREG_W1_D01_BSAREC_C2,unknown,C2 g1_20260314_233716_13096,lr=0.000471,P1_FIXREG/bsarec_C2_g1_20260314_233716_13096.log
unknown,0.3951,0.3951,0.3951,0.4532,0.4496,0.4496,0.3723,0.3710,0.3710,0.4303,0.4221,0.4217,Y,Y,Y,,13,13/30,success,P1_FIXREG_W1_D01_BSAREC_C2,unknown,C2 g1_20260314_233716_13096,lr=0.000267,P1_FIXREG/bsarec_C2_g1_20260314_233716_13096.log
unknown,0.3951,0.3951,0.3944,0.4532,0.4504,0.4504,0.3723,0.3710,0.3702,0.4303,0.4236,0.4236,,Y,,Y,14,14/30,success,P1_FIXREG_W1_D01_BSAREC_C2,unknown,C2 g1_20260314_233716_13096,lr=0.000295,P1_FIXREG/bsarec_C2_g1_20260314_233716_13096.log
unknown,0.3957,0.3957,0.3957,0.4532,0.4504,0.4488,0.3723,0.3710,0.3704,0.4303,0.4236,0.4223,Y,,,,15,15/30,success,P1_FIXREG_W1_D01_BSAREC_C2,unknown,C2 g1_20260314_233716_13096,lr=0.000217,P1_FIXREG/bsarec_C2_g1_20260314_233716_13096.log
unknown,0.3957,0.2635,0.2635,0.4532,0.3027,0.3027,0.3723,0.2449,0.2449,0.4303,0.2824,0.2824,Y,Y,Y,Y,1,1/30,success,P1_FIXREG_W1_D01_BSAREC_C3,unknown,C3 g2_20260315_013128_16090,lr=0.00014,P1_FIXREG/bsarec_C3_g2_20260315_013128_16090.log
unknown,0.3957,0.3642,0.3642,0.4532,0.4343,0.4343,0.3723,0.3420,0.3420,0.4303,0.4110,0.4110,Y,Y,Y,Y,3,3/30,success,P1_FIXREG_W1_D01_BSAREC_C3,unknown,C3 g2_20260315_013128_16090,lr=0.00125,P1_FIXREG/bsarec_C3_g2_20260315_013128_16090.log
unknown,0.3957,0.3862,0.3862,0.4532,0.4421,0.4421,0.3723,0.3604,0.3604,0.4303,0.4164,0.4164,Y,Y,Y,Y,5,5/30,success,P1_FIXREG_W1_D01_BSAREC_C3,unknown,C3 g2_20260315_013128_16090,lr=0.000401,P1_FIXREG/bsarec_C3_g2_20260315_013128_16090.log
unknown,0.3957,0.3869,0.3869,0.4532,0.4430,0.4430,0.3723,0.3618,0.3618,0.4303,0.4164,0.4162,Y,Y,Y,,12,12/30,success,P1_FIXREG_W1_D01_BSAREC_C3,unknown,C3 g2_20260315_013128_16090,lr=0.000392,P1_FIXREG/bsarec_C3_g2_20260315_013128_16090.log
unknown,0.3957,0.3893,0.3893,0.4532,0.4430,0.4426,0.3723,0.3646,0.3646,0.4303,0.4168,0.4168,Y,,Y,Y,14,14/30,success,P1_FIXREG_W1_D01_BSAREC_C3,unknown,C3 g2_20260315_013128_16090,lr=0.000315,P1_FIXREG/bsarec_C3_g2_20260315_013128_16090.log
unknown,0.3957,0.3893,0.3795,0.4532,0.4430,0.4426,0.3723,0.3646,0.3562,0.4303,0.4170,0.4170,,,,Y,16,16/30,success,P1_FIXREG_W1_D01_BSAREC_C3,unknown,C3 g2_20260315_013128_16090,lr=0.000603,P1_FIXREG/bsarec_C3_g2_20260315_013128_16090.log
unknown,0.3957,0.3911,0.3911,0.4532,0.4443,0.4443,0.3723,0.3659,0.3659,0.4303,0.4176,0.4176,Y,Y,Y,Y,17,17/30,success,P1_FIXREG_W1_D01_BSAREC_C3,unknown,C3 g2_20260315_013128_16090,lr=0.000269,P1_FIXREG/bsarec_C3_g2_20260315_013128_16090.log
unknown,0.3957,0.3911,0.3896,0.4532,0.4453,0.4453,0.3723,0.3659,0.3648,0.4303,0.4178,0.4178,,Y,,Y,21,21/30,success,P1_FIXREG_W1_D01_BSAREC_C3,unknown,C3 g2_20260315_013128_16090,lr=0.000231,P1_FIXREG/bsarec_C3_g2_20260315_013128_16090.log
unknown,0.3957,0.3911,0.3876,0.4532,0.4453,0.4433,0.3723,0.3659,0.3644,0.4303,0.4182,0.4182,,,,Y,24,24/30,success,P1_FIXREG_W1_D01_BSAREC_C3,unknown,C3 g2_20260315_013128_16090,lr=0.00021,P1_FIXREG/bsarec_C3_g2_20260315_013128_16090.log
unknown,0.3957,0.3679,0.3679,0.4532,0.4356,0.4356,0.3723,0.3443,0.3443,0.4303,0.4090,0.4090,Y,Y,Y,Y,1,1/30,success,P1_FIXREG_W1_D01_BSAREC_C4,unknown,C4 g3_20260315_181948_6917,lr=0.000588,P1_FIXREG/bsarec_C4_g3_20260315_181948_6917.log
unknown,0.3957,0.3679,0.3639,0.4532,0.4356,0.4346,0.3723,0.3443,0.3427,0.4303,0.4092,0.4092,,,,Y,2,2/30,success,P1_FIXREG_W1_D01_BSAREC_C4,unknown,C4 g3_20260315_181948_6917,lr=0.000869,P1_FIXREG/bsarec_C4_g3_20260315_181948_6917.log
unknown,0.3957,0.3759,0.3759,0.4532,0.4407,0.4407,0.3723,0.3510,0.3510,0.4303,0.4137,0.4137,Y,Y,Y,Y,3,3/30,success,P1_FIXREG_W1_D01_BSAREC_C4,unknown,C4 g3_20260315_181948_6917,lr=0.000211,P1_FIXREG/bsarec_C4_g3_20260315_181948_6917.log
unknown,0.3957,0.3761,0.3761,0.4532,0.4412,0.4412,0.3723,0.3510,0.3506,0.4303,0.4139,0.4139,Y,Y,,Y,8,8/30,success,P1_FIXREG_W1_D01_BSAREC_C4,unknown,C4 g3_20260315_181948_6917,lr=0.000217,P1_FIXREG/bsarec_C4_g3_20260315_181948_6917.log
unknown,0.3957,0.3775,0.3775,0.4532,0.4412,0.4398,0.3723,0.3515,0.3515,0.4303,0.4139,0.4111,Y,,Y,,10,10/30,success,P1_FIXREG_W1_D01_BSAREC_C4,unknown,C4 g3_20260315_181948_6917,lr=0.000366,P1_FIXREG/bsarec_C4_g3_20260315_181948_6917.log
unknown,0.3957,0.3806,0.3806,0.4532,0.4432,0.4432,0.3723,0.3560,0.3560,0.4303,0.4173,0.4173,Y,Y,Y,Y,18,18/30,success,P1_FIXREG_W1_D01_BSAREC_C4,unknown,C4 g3_20260315_181948_6917,lr=0.000248,P1_FIXREG/bsarec_C4_g3_20260315_181948_6917.log
unknown,0.3957,0.3815,0.3815,0.4532,0.4444,0.4444,0.3723,0.3560,0.3556,0.4303,0.4173,0.4164,Y,Y,,,25,25/30,success,P1_FIXREG_W1_D01_BSAREC_C4,unknown,C4 g3_20260315_181948_6917,lr=0.000262,P1_FIXREG/bsarec_C4_g3_20260315_181948_6917.log
unknown,0.3957,0.3821,0.3821,0.4532,0.4447,0.4447,0.3723,0.3560,0.3557,0.4303,0.4173,0.4167,Y,Y,,,26,26/30,success,P1_FIXREG_W1_D01_BSAREC_C4,unknown,C4 g3_20260315_181948_6917,lr=0.000266,P1_FIXREG/bsarec_C4_g3_20260315_181948_6917.log
unknown,0.3957,0.3821,0.3810,0.4532,0.4447,0.4435,0.3723,0.3568,0.3568,0.4303,0.4173,0.4173,,,Y,,29,29/30,success,P1_FIXREG_W1_D01_BSAREC_C4,unknown,C4 g3_20260315_181948_6917,lr=0.000271,P1_FIXREG/bsarec_C4_g3_20260315_181948_6917.log
unknown,0.3957,0.3674,0.3674,0.4532,0.4390,0.4390,0.3723,0.3452,0.3452,0.4303,0.4134,0.4134,Y,Y,Y,Y,1,1/15,success,P1_FIXREG_W2_D01_BSAREC_C5,unknown,C5 g0_20260316_192253_15638,lr=0.00123,P1_FIXREG/bsarec_C5_g0_20260316_192253_15638.log
unknown,0.3957,0.3815,0.3815,0.4532,0.4420,0.4420,0.3723,0.3572,0.3572,0.4303,0.4169,0.4169,Y,Y,Y,Y,2,2/15,success,P1_FIXREG_W2_D01_BSAREC_C5,unknown,C5 g0_20260316_192253_15638,lr=0.000614,P1_FIXREG/bsarec_C5_g0_20260316_192253_15638.log
unknown,0.3957,0.3842,0.3842,0.4532,0.4422,0.4422,0.3723,0.3614,0.3614,0.4303,0.4174,0.4174,Y,Y,Y,Y,4,4/15,success,P1_FIXREG_W2_D01_BSAREC_C5,unknown,C5 g0_20260316_192253_15638,lr=0.000405,P1_FIXREG/bsarec_C5_g0_20260316_192253_15638.log
unknown,0.3957,0.3849,0.3849,0.4532,0.4422,0.4405,0.3723,0.3614,0.3606,0.4303,0.4174,0.4156,Y,,,,5,5/15,success,P1_FIXREG_W2_D01_BSAREC_C5,unknown,C5 g0_20260316_192253_15638,lr=0.000273,P1_FIXREG/bsarec_C5_g0_20260316_192253_15638.log
unknown,0.3957,0.3849,0.3835,0.4532,0.4431,0.4431,0.3723,0.3614,0.3599,0.4303,0.4180,0.4180,,Y,,Y,6,6/15,success,P1_FIXREG_W2_D01_BSAREC_C5,unknown,C5 g0_20260316_192253_15638,lr=0.000485,P1_FIXREG/bsarec_C5_g0_20260316_192253_15638.log
unknown,0.3957,0.3849,0.3818,0.4532,0.4439,0.4439,0.3723,0.3614,0.3592,0.4303,0.4199,0.4199,,Y,,Y,9,9/15,success,P1_FIXREG_W2_D01_BSAREC_C5,unknown,C5 g0_20260316_192253_15638,lr=0.000563,P1_FIXREG/bsarec_C5_g0_20260316_192253_15638.log
unknown,0.3957,0.3851,0.3851,0.4532,0.4439,0.4427,0.3723,0.3622,0.3622,0.4303,0.4199,0.4179,Y,,Y,,13,13/15,success,P1_FIXREG_W2_D01_BSAREC_C5,unknown,C5 g0_20260316_192253_15638,lr=0.000389,P1_FIXREG/bsarec_C5_g0_20260316_192253_15638.log
unknown,0.3957,0.3853,0.3853,0.4532,0.4439,0.4406,0.3723,0.3622,0.3622,0.4303,0.4199,0.4167,Y,,,,15,15/15,success,P1_FIXREG_W2_D01_BSAREC_C5,unknown,C5 g0_20260316_192253_15638,lr=0.00026,P1_FIXREG/bsarec_C5_g0_20260316_192253_15638.log
unknown,0.3957,0.3851,0.3851,0.4532,0.4489,0.4489,0.3723,0.3627,0.3627,0.4303,0.4257,0.4257,Y,Y,Y,Y,1,1/15,success,P1_FIXREG_W2_D01_BSAREC_C6,unknown,C6 g1_20260316_214521_10854,lr=0.000499,P1_FIXREG/bsarec_C6_g1_20260316_214521_10854.log
unknown,0.3957,0.3925,0.3925,0.4532,0.4523,0.4523,0.3723,0.3710,0.3710,0.4303,0.4293,0.4293,Y,Y,Y,Y,8,8/15,success,P1_FIXREG_W2_D01_BSAREC_C6,unknown,C6 g1_20260316_214521_10854,lr=0.000243,P1_FIXREG/bsarec_C6_g1_20260316_214521_10854.log
unknown,0.3957,0.3928,0.3928,0.4532,0.4523,0.4512,0.3723,0.3713,0.3713,0.4303,0.4293,0.4290,Y,,Y,,13,13/15,success,P1_FIXREG_W2_D01_BSAREC_C6,unknown,C6 g1_20260316_214521_10854,lr=0.000201,P1_FIXREG/bsarec_C6_g1_20260316_214521_10854.log
unknown,0.3957,0.3581,0.3581,0.4532,0.4303,0.4303,0.3723,0.3333,0.3333,0.4303,0.4041,0.4041,Y,Y,Y,Y,1,1/15,success,P1_FIXREG_W2_D01_BSAREC_C7,unknown,C7 g2_20260317_090907_16161,lr=0.00135,P1_FIXREG/bsarec_C7_g2_20260317_090907_16161.log
unknown,0.3957,0.3678,0.3678,0.4532,0.4400,0.4400,0.3723,0.3431,0.3431,0.4303,0.4131,0.4131,Y,Y,Y,Y,2,2/15,success,P1_FIXREG_W2_D01_BSAREC_C7,unknown,C7 g2_20260317_090907_16161,lr=0.00095,P1_FIXREG/bsarec_C7_g2_20260317_090907_16161.log
unknown,0.3957,0.3821,0.3821,0.4532,0.4455,0.4455,0.3723,0.3577,0.3577,0.4303,0.4191,0.4191,Y,Y,Y,Y,3,3/15,success,P1_FIXREG_W2_D01_BSAREC_C7,unknown,C7 g2_20260317_090907_16161,lr=0.000313,P1_FIXREG/bsarec_C7_g2_20260317_090907_16161.log
unknown,0.3957,0.3821,0.3821,0.4532,0.4462,0.4462,0.3723,0.3577,0.3571,0.4303,0.4194,0.4194,,Y,,Y,5,5/15,success,P1_FIXREG_W2_D01_BSAREC_C7,unknown,C7 g2_20260317_090907_16161,lr=0.000329,P1_FIXREG/bsarec_C7_g2_20260317_090907_16161.log
unknown,0.3957,0.3949,0.3949,0.4532,0.4528,0.4528,0.3732,0.3732,0.3732,0.4305,0.4305,0.4305,Y,Y,Y,Y,1,1/22,success,P1_FIXREG_W1_D01_FAME_C1,unknown,C1 g0_20260315_074502_27739,lr=0.000232,P1_FIXREG/fame_C1_g0_20260315_074502_27739.log
unknown,0.3957,0.3949,0.3943,0.4532,0.4529,0.4529,0.3732,0.3732,0.3729,0.4305,0.4305,0.4300,,Y,,,3,3/22,success,P1_FIXREG_W1_D01_FAME_C1,unknown,C1 g0_20260315_074502_27739,lr=0.000347,P1_FIXREG/fame_C1_g0_20260315_074502_27739.log
unknown,0.3957,0.3949,0.3904,0.4532,0.4531,0.4531,0.3732,0.3732,0.3689,0.4305,0.4305,0.4305,,Y,,,4,4/22,success,P1_FIXREG_W1_D01_FAME_C1,unknown,C1 g0_20260315_074502_27739,lr=0.000757,P1_FIXREG/fame_C1_g0_20260315_074502_27739.log
unknown,0.3957,0.3949,0.3942,0.4534,0.4534,0.4534,0.3732,0.3732,0.3724,0.4305,0.4305,0.4303,,Y,,,9,9/22,success,P1_FIXREG_W1_D01_FAME_C1,unknown,C1 g0_20260315_074502_27739,lr=0.000393,P1_FIXREG/fame_C1_g0_20260315_074502_27739.log
unknown,0.3957,0.3949,0.3912,0.4536,0.4536,0.4536,0.3732,0.3732,0.3700,0.4308,0.4308,0.4308,,Y,,Y,15,15/22,success,P1_FIXREG_W1_D01_FAME_C1,unknown,C1 g0_20260315_074502_27739,lr=0.000711,P1_FIXREG/fame_C1_g0_20260315_074502_27739.log
unknown,0.3957,0.3927,0.3927,0.4536,0.4487,0.4487,0.3732,0.3706,0.3706,0.4308,0.4253,0.4253,Y,Y,Y,Y,1,1/22,success,P1_FIXREG_W1_D01_FAME_C2,unknown,C2 g1_20260315_131641_27070,lr=0.000513,P1_FIXREG/fame_C2_g1_20260315_131641_27070.log
unknown,0.3957,0.3931,0.3931,0.4536,0.4487,0.4469,0.3732,0.3706,0.3703,0.4308,0.4253,0.4230,Y,,,,4,4/22,success,P1_FIXREG_W1_D01_FAME_C2,unknown,C2 g1_20260315_131641_27070,lr=0.000241,P1_FIXREG/fame_C2_g1_20260315_131641_27070.log
unknown,0.3957,0.3938,0.3938,0.4536,0.4487,0.4479,0.3732,0.3711,0.3711,0.4308,0.4253,0.4237,Y,,Y,,5,5/22,success,P1_FIXREG_W1_D01_FAME_C2,unknown,C2 g1_20260315_131641_27070,lr=0.000364,P1_FIXREG/fame_C2_g1_20260315_131641_27070.log
unknown,0.3957,0.3938,0.3917,0.4536,0.4487,0.4482,0.3732,0.3711,0.3701,0.4308,0.4255,0.4255,,,,Y,11,11/22,success,P1_FIXREG_W1_D01_FAME_C2,unknown,C2 g1_20260315_131641_27070,lr=0.000621,P1_FIXREG/fame_C2_g1_20260315_131641_27070.log
unknown,0.3957,0.3938,0.3938,0.4536,0.4487,0.4481,0.3732,0.3713,0.3713,0.4308,0.4255,0.4236,,,Y,,20,20/22,success,P1_FIXREG_W1_D01_FAME_C2,unknown,C2 g1_20260315_131641_27070,lr=0.000351,P1_FIXREG/fame_C2_g1_20260315_131641_27070.log
unknown,0.3957,0.3934,0.3934,0.4536,0.4471,0.4471,0.3732,0.3701,0.3701,0.4308,0.4233,0.4233,Y,Y,Y,Y,1,1/11,success,P1_FIXREG_W1_D01_FAME_C3,unknown,C3 g2_20260316_164049_26323,lr=0.000411,P1_FIXREG/fame_C3_g2_20260316_164049_26323.log
unknown,0.3957,0.3934,0.3930,0.4536,0.4472,0.4472,0.3732,0.3709,0.3709,0.4308,0.4238,0.4238,,Y,Y,Y,2,2/11,success,P1_FIXREG_W1_D01_FAME_C3,unknown,C3 g2_20260316_164049_26323,lr=0.00036,P1_FIXREG/fame_C3_g2_20260316_164049_26323.log
unknown,0.3957,0.3934,0.3919,0.4536,0.4484,0.4484,0.3732,0.3709,0.3686,0.4308,0.4239,0.4239,,Y,,Y,3,3/11,success,P1_FIXREG_W1_D01_FAME_C3,unknown,C3 g2_20260316_164049_26323,lr=0.000637,P1_FIXREG/fame_C3_g2_20260316_164049_26323.log
unknown,0.3957,0.3934,0.3897,0.4536,0.4484,0.4474,0.3732,0.3709,0.3685,0.4308,0.4246,0.4246,,,,Y,6,6/11,success,P1_FIXREG_W1_D01_FAME_C3,unknown,C3 g2_20260316_164049_26323,lr=0.00073,P1_FIXREG/fame_C3_g2_20260316_164049_26323.log
unknown,0.3957,0.3934,0.3904,0.4536,0.4489,0.4489,0.3732,0.3709,0.3700,0.4308,0.4248,0.4248,,Y,,Y,11,11/11,success,P1_FIXREG_W1_D01_FAME_C3,unknown,C3 g2_20260316_164049_26323,lr=0.000769,P1_FIXREG/fame_C3_g2_20260316_164049_26323.log
unknown,0.3957,0.3682,0.3682,0.4536,0.4242,0.4242,0.3732,0.3473,0.3473,0.4308,0.4004,0.4004,Y,Y,Y,Y,1,1/11,success,P1_FIXREG_W1_D01_FAME_C4,unknown,C4 g3_20260316_184956_30908,lr=0.000401,P1_FIXREG/fame_C4_g3_20260316_184956_30908.log
unknown,0.3957,0.3693,0.3693,0.4536,0.4256,0.4256,0.3732,0.3476,0.3476,0.4308,0.4018,0.4018,Y,Y,Y,Y,2,2/11,success,P1_FIXREG_W1_D01_FAME_C4,unknown,C4 g3_20260316_184956_30908,lr=0.000442,P1_FIXREG/fame_C4_g3_20260316_184956_30908.log
unknown,0.3957,0.3724,0.3724,0.4536,0.4288,0.4288,0.3732,0.3507,0.3507,0.4308,0.4039,0.4039,Y,Y,Y,Y,3,3/11,success,P1_FIXREG_W1_D01_FAME_C4,unknown,C4 g3_20260316_184956_30908,lr=0.000558,P1_FIXREG/fame_C4_g3_20260316_184956_30908.log
unknown,0.3957,0.3750,0.3750,0.4536,0.4330,0.4330,0.3732,0.3532,0.3532,0.4308,0.4084,0.4084,Y,Y,Y,Y,6,6/11,success,P1_FIXREG_W1_D01_FAME_C4,unknown,C4 g3_20260316_184956_30908,lr=0.000745,P1_FIXREG/fame_C4_g3_20260316_184956_30908.log
unknown,0.3957,0.3750,0.3744,0.4536,0.4330,0.4326,0.3732,0.3537,0.3537,0.4308,0.4093,0.4093,,,Y,Y,7,7/11,success,P1_FIXREG_W1_D01_FAME_C4,unknown,C4 g3_20260316_184956_30908,lr=0.00073,P1_FIXREG/fame_C4_g3_20260316_184956_30908.log
unknown,0.3957,0.2628,0.2628,0.4536,0.3025,0.3025,0.3732,0.2465,0.2465,0.4308,0.2853,0.2853,Y,Y,Y,Y,1,1/11,success,P1_FIXREG_W2_D01_FAME_C5,unknown,C5 g0_20260317_012454_22699,lr=0.000127,P1_FIXREG/fame_C5_g0_20260317_012454_22699.log
unknown,0.3957,0.3823,0.3823,0.4536,0.4379,0.4379,0.3732,0.3595,0.3595,0.4308,0.4130,0.4130,Y,Y,Y,Y,2,2/11,success,P1_FIXREG_W2_D01_FAME_C5,unknown,C5 g0_20260317_012454_22699,lr=0.000494,P1_FIXREG/fame_C5_g0_20260317_012454_22699.log
unknown,0.3957,0.3823,0.3805,0.4536,0.4379,0.4363,0.3732,0.3603,0.3603,0.4308,0.4130,0.4128,,,Y,,4,4/11,success,P1_FIXREG_W2_D01_FAME_C5,unknown,C5 g0_20260317_012454_22699,lr=0.000347,P1_FIXREG/fame_C5_g0_20260317_012454_22699.log
unknown,0.3957,0.3823,0.3813,0.4536,0.4383,0.4383,0.3732,0.3603,0.3599,0.4308,0.4141,0.4141,,Y,,Y,11,11/11,success,P1_FIXREG_W2_D01_FAME_C5,unknown,C5 g0_20260317_012454_22699,lr=0.000505,P1_FIXREG/fame_C5_g0_20260317_012454_22699.log
unknown,0.3957,0.1999,0.1999,0.4536,0.2346,0.2346,0.3732,0.1882,0.1882,0.4308,0.2227,0.2227,Y,Y,Y,Y,1,1/11,success,P1_FIXREG_W2_D01_FAME_C6,unknown,C6 g1_20260317_012454_22228,lr=0.000108,P1_FIXREG/fame_C6_g1_20260317_012454_22228.log
unknown,0.3957,0.3638,0.3638,0.4536,0.4180,0.4180,0.3732,0.3430,0.3430,0.4308,0.3955,0.3955,Y,Y,Y,Y,2,2/11,success,P1_FIXREG_W2_D01_FAME_C6,unknown,C6 g1_20260317_012454_22228,lr=0.000178,P1_FIXREG/fame_C6_g1_20260317_012454_22228.log
unknown,0.3957,0.3843,0.3843,0.4536,0.4410,0.4410,0.3732,0.3624,0.3624,0.4308,0.4173,0.4173,Y,Y,Y,Y,7,7/11,success,P1_FIXREG_W2_D01_FAME_C6,unknown,C6 g1_20260317_012454_22228,lr=0.000594,P1_FIXREG/fame_C6_g1_20260317_012454_22228.log
unknown,0.3957,0.3843,0.3838,0.4536,0.4420,0.4420,0.3732,0.3624,0.3622,0.4308,0.4175,0.4175,,Y,,Y,11,11/11,success,P1_FIXREG_W2_D01_FAME_C6,unknown,C6 g1_20260317_012454_22228,lr=0.00067,P1_FIXREG/fame_C6_g1_20260317_012454_22228.log
unknown,0.3957,0.3764,0.3764,0.4536,0.4409,0.4409,0.3732,0.3553,0.3553,0.4308,0.4184,0.4184,Y,Y,Y,Y,1,1/11,success,P1_FIXREG_W2_D01_FAME_C7,unknown,C7 g2_20260317_150415_5818,lr=0.000565,P1_FIXREG/fame_C7_g2_20260317_150415_5818.log
unknown,0.3957,0.3764,0.3755,0.4536,0.4419,0.4419,0.3732,0.3553,0.3541,0.4308,0.4196,0.4196,,Y,,Y,3,3/11,success,P1_FIXREG_W2_D01_FAME_C7,unknown,C7 g2_20260317_150415_5818,lr=0.000771,P1_FIXREG/fame_C7_g2_20260317_150415_5818.log
unknown,0.3957,0.3771,0.3771,0.4536,0.4439,0.4439,0.3732,0.3553,0.3552,0.4308,0.4196,0.4181,Y,Y,,,6,6/11,success,P1_FIXREG_W2_D01_FAME_C7,unknown,C7 g2_20260317_150415_5818,lr=0.000706,P1_FIXREG/fame_C7_g2_20260317_150415_5818.log
unknown,0.3957,0.2468,0.2468,0.4536,0.2929,0.2929,0.3732,0.2337,0.2337,0.4308,0.2789,0.2789,Y,Y,Y,Y,1,1/19,success,P1_FIXREG_W1_D01_FENREC_C1,unknown,C1 g0_20260315_141907_17770,lr=0.000192,P1_FIXREG/fenrec_C1_g0_20260315_141907_17770.log
unknown,0.3976,0.3976,0.3976,0.4536,0.4503,0.4503,0.3772,0.3772,0.3772,0.4308,0.4293,0.4293,Y,Y,Y,Y,2,2/19,success,P1_FIXREG_W1_D01_FENREC_C1,unknown,C1 g0_20260315_141907_17770,lr=0.000634,P1_FIXREG/fenrec_C1_g0_20260315_141907_17770.log
unknown,0.3980,0.3980,0.3980,0.4536,0.4509,0.4509,0.3777,0.3777,0.3777,0.4308,0.4297,0.4297,Y,Y,Y,Y,3,3/19,success,P1_FIXREG_W1_D01_FENREC_C1,unknown,C1 g0_20260315_141907_17770,lr=0.000643,P1_FIXREG/fenrec_C1_g0_20260315_141907_17770.log
