early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1705,ok,0.1748,0.169,1
True,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1711,ok,0.1738,0.1688,2
True,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1705,ok,0.1751,0.1687,3
True,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1709,ok,0.1757,0.1686,4
True,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1702,ok,0.1735,0.1685,5
True,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1709,ok,0.1729,0.1686,6
True,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1708,ok,0.1748,0.1689,7
True,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1705,ok,0.1738,0.1681,8
True,20,1.0,1.0,0.0,0.3815315593201851,0.0,2.405843791588004,0.3645245432853699,0.22975413501262665,0.0,0.03355555582505147,1.0943967901798148,2.996626003670136,0.7472377827984278,5.92157214032214,10.47516862247562,5.92157214032214,0.004310658418705904,0.9956986191337217,0.0034366626411456735,0.9965724165574074,0.005999329504731116,0.9940186305385008,0.0,1.0,0.000418923378251076,0.9995811643578953,0.0008521013572745636,0.9991487554461232,0.0012634147427428982,0.9987373830296553,0.0,0.0,9.246297433797434,5.92157214032214,0.9596422271053202,0.1712,ok,0.1751,0.169,9
True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1705,ok,0.1754,0.1686,10
