early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,5,0.1378,ok,0.1678,0.1389,1
True,14,0.1693,ok,0.1754,0.1684,2
,,0.0,fail,,,3
True,12,0.1671,ok,0.1702,0.1664,4
True,9,0.1681,ok,0.1708,0.1668,5
True,10,0.1674,ok,0.1683,0.1661,6
,,0.0,fail,,,7
True,5,0.148,ok,0.1738,0.1476,8
True,6,0.168,ok,0.1694,0.1671,9
True,5,0.1442,ok,0.1669,0.1438,10
True,20,0.1687,ok,0.1721,0.1674,11
,,0.0,fail,,,12
,,0.0,fail,,,13
True,6,0.1671,ok,0.1686,0.1666,14
,,0.0,fail,,,15
,,0.0,fail,,,16
True,17,0.1698,ok,0.1759,0.1686,17
True,8,0.1688,ok,0.1724,0.1677,18
True,6,0.1495,ok,0.1735,0.1492,19
True,8,0.1687,ok,0.1759,0.1685,20
