avg_epoch_time_sec,early_stopped,epochs_run,mrr@20,status,test_hr@10,test_inference_time_sec,test_mrr@20,trial
33.42182986533388,True,94,0.2897,ok,0.3751,0.17225027084350586,0.2853,1
33.29949827683278,True,39,0.2875,ok,0.3649,0.16583251953125,0.2758,2
33.32500615202147,True,58,0.2992,ok,0.3693,0.16810870170593262,0.2829,3
33.27174350950453,True,90,0.294,ok,0.3762,0.16322040557861328,0.2865,4
33.88004571199417,True,64,0.2826,ok,0.3675,0.163893461227417,0.2743,5
