early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,9,0.0026,ok,0.0088,0.0022,1
True,4,0.0,ok,0.0,0.0005,2
True,10,0.0009,ok,0.0,0.0017,3
True,15,0.0107,ok,0.0088,0.0009,4
True,7,0.0088,ok,0.0,0.0008,5
True,7,0.0014,ok,0.0,0.0,6
True,9,0.0032,ok,0.0,0.0005,7
True,9,0.0088,ok,0.0088,0.0018,8
True,4,0.0,ok,0.0,0.0005,9
True,9,0.0029,ok,0.0088,0.0015,10
True,6,0.0044,ok,0.0175,0.0052,11
True,4,0.0,ok,0.0,0.0005,12
True,4,0.0,ok,0.0,0.0005,13
True,7,0.0059,ok,0.0,0.0006,14
True,4,0.0,ok,0.0,0.0,15
True,15,0.0088,ok,0.0088,0.0037,16
True,4,0.0,ok,0.0,0.0014,17
True,4,0.0005,ok,0.0,0.0,18
True,14,0.0088,ok,0.0175,0.0054,19
True,8,0.0184,ok,0.0,0.0005,20
True,7,0.0088,ok,0.0,0.0012,21
True,7,0.0093,ok,0.0,0.0,22
True,9,0.0069,ok,0.0088,0.0013,23
True,15,0.0088,ok,0.0175,0.0038,24
True,6,0.0093,ok,0.0,0.0,25
True,4,0.0,ok,0.0,0.0005,26
True,4,0.0,ok,0.0,0.0,27
True,6,0.0088,ok,0.0175,0.0033,28
True,11,0.0104,ok,0.0,0.0012,29
True,8,0.0184,ok,0.0,0.0005,30
True,8,0.0119,ok,0.0,0.0008,31
True,10,0.0145,ok,0.0088,0.0013,32
True,6,0.0088,ok,0.0175,0.0054,33
True,7,0.0035,ok,0.0,0.0,34
True,8,0.011,ok,0.0088,0.0011,35
True,4,0.0,ok,0.0,0.0005,36
True,7,0.0044,ok,0.0088,0.0019,37
True,4,0.0,ok,0.0,0.0,38
True,10,0.0044,ok,0.0,0.0,39
True,4,0.0,ok,0.0,0.0005,40
True,6,0.0088,ok,0.0088,0.0025,41
True,9,0.0082,ok,0.0088,0.0022,42
True,4,0.0,ok,0.0,0.0005,43
True,7,0.0044,ok,0.0088,0.0023,44
True,8,0.0117,ok,0.0,0.0006,45
True,11,0.011,ok,0.0088,0.0011,46
True,4,0.0,ok,0.0,0.0005,47
True,7,0.0133,ok,0.0,0.0,48
True,7,0.0021,ok,0.0088,0.0018,49
True,4,0.0,ok,0.0,0.0,50
