early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,27,0.2013,ok,0.3257,0.1662,1
True,21,0.201,ok,0.3209,0.165,2
True,30,0.2011,ok,0.3177,0.168,3
