early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0616,ok,0.0914,0.0613,1
True,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0474,ok,0.051,0.0461,2
True,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1659,ok,0.1727,0.1664,3
True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1657,ok,0.1751,0.1658,4
True,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1664,ok,0.1735,0.1663,5
True,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1665,ok,0.1721,0.1663,6
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0812,ok,0.1279,0.0816,7
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0895,ok,0.126,0.0882,8
True,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0471,ok,0.0535,0.0466,9
True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,ok,0.0494,0.0456,10
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1086,ok,0.1536,0.1085,11
True,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1663,ok,0.1738,0.1661,12
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1519,ok,0.1699,0.1524,13
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1026,ok,0.1367,0.1024,14
True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163,ok,0.1732,0.1632,15
True,30,1.0,1.0,0.0,0.39504033405303707,0.0,2.1055276260406672,0.44080787897109985,0.23858298361301422,0.0,0.273740547607038,1.0521580063678004,2.7908693154049278,0.9416916839466436,4.272039653289653,7.785083962815183,4.272039653289653,0.0,1.0,0.006220539248188175,0.9938084982440003,0.009897934488998943,0.9901508888483986,0.00876368325556558,0.9912746058836024,0.001249057557327058,0.99875172219038,0.0016010105637013939,0.9984009382043771,0.0030624958260151132,0.9969421888308595,0.0,0.0,6.265742731367731,4.272039653289653,0.8691157810033735,0.167,ok,0.1724,0.1673,16
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1548,ok,0.171,0.1545,17
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.139,ok,0.1658,0.1415,18
True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163,ok,0.1748,0.1627,19
True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1623,ok,0.1738,0.1624,20
