early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,36,0.0163,ok,0.0372,0.0203,1
True,36,0.0163,ok,0.0372,0.0203,2
True,32,0.017,ok,0.0344,0.0168,3
True,6,0.0003,ok,0.0029,0.0005,4
True,6,0.0003,ok,0.0029,0.0004,5
True,32,0.017,ok,0.0344,0.0168,6
True,32,0.017,ok,0.0344,0.0168,7
True,6,0.0003,ok,0.0029,0.0004,8
True,7,0.0003,ok,0.0029,0.0005,9
True,6,0.0003,ok,0.0029,0.0005,10
True,7,0.0003,ok,0.0029,0.0005,11
True,7,0.0003,ok,0.0029,0.0005,12
True,6,0.0003,ok,0.0029,0.0005,13
True,26,0.0155,ok,0.0229,0.0146,14
True,6,0.0003,ok,0.0029,0.0005,15
