early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,5,0.0094,ok,0.0173,0.0107,1
False,30,0.0879,ok,0.175,0.0909,2
True,5,0.0115,ok,0.0181,0.0144,3
False,30,0.0944,ok,0.1713,0.0923,4
True,25,0.1059,ok,0.2034,0.1062,5
True,17,0.1072,ok,0.1897,0.1022,6
True,15,0.1095,ok,0.2018,0.1076,7
True,20,0.1162,ok,0.2149,0.1158,8
True,5,0.0094,ok,0.0173,0.0108,9
True,26,0.1097,ok,0.2094,0.1134,10
True,20,0.1106,ok,0.2028,0.1066,11
True,23,0.1054,ok,0.1989,0.1061,12
False,30,0.0883,ok,0.1671,0.0883,13
True,20,0.1065,ok,0.2015,0.1072,14
False,30,0.0955,ok,0.1755,0.0957,15
False,30,0.0429,ok,0.0793,0.0419,16
False,30,0.1113,ok,0.202,0.1088,17
True,5,0.0093,ok,0.0163,0.0108,18
True,24,0.1066,ok,0.202,0.1057,19
True,22,0.1076,ok,0.2026,0.107,20
