avg_epoch_time_sec,early_stopped,epochs_run,mrr@20,status,test_hr@10,test_inference_time_sec,test_mrr@20,trial
34.41232553124428,True,32,0.0827,ok,0.1478,0.19485974311828613,0.0607,1
38.334172568670134,True,41,0.0815,ok,0.138,0.2668418884277344,0.0521,2
38.25695616006851,True,40,0.0821,ok,0.1334,0.20372414588928223,0.0519,3
31.95429709127971,True,28,0.0799,ok,0.1371,0.22870635986328125,0.0535,4
29.508527488708495,True,25,0.0809,ok,0.1431,0.21767544746398926,0.0578,5
31.881874221436522,True,47,0.0821,ok,0.1385,0.23771023750305176,0.0574,6
35.50690950393677,True,25,0.0838,ok,0.145,0.21005892753601074,0.0553,7
31.400502173988908,True,54,0.0825,ok,0.1417,0.19174599647521973,0.0556,8
28.65930148124695,True,25,0.0836,ok,0.1417,0.18356800079345703,0.0564,9
,,,0.0,fail,,,,10
