best_mrr20,epoch,epoch_time_sec,eval,lr,patience_used,train_loss,trial,valid_mrr20
0.0129,1,17.772536754608154,1,0.0005476,0,686.5771155357361,1,0.0129
0.0165,3,17.16967272758484,1,0.0005476,0,585.0250363349915,1,0.0165
0.0181,10,18.737914562225342,1,0.0005476,4,490.8508491516113,1,0.0162
0.0184,13,18.64393711090088,1,0.0005476,0,465.08121395111084,1,0.0184
0.0184,23,18.676517963409424,1,0.0005476,10,394.1124334335327,1,0.0175
