early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,37,0.1702,ok,0.174,0.1684,1
True,18,0.17,ok,0.1732,0.1677,2
True,13,0.1694,ok,0.1757,0.1686,3
True,12,0.049,ok,0.0556,0.0479,4
True,20,0.1697,ok,0.174,0.169,5
True,31,0.1695,ok,0.1738,0.1682,6
True,12,0.0991,ok,0.1533,0.1023,7
True,11,0.1388,ok,0.1656,0.1427,8
True,24,0.0432,ok,0.054,0.0425,9
True,22,0.1696,ok,0.1721,0.1684,10
True,16,0.1691,ok,0.1748,0.1686,11
True,12,0.1677,ok,0.1759,0.1688,12
True,21,0.1697,ok,0.1729,0.1685,13
True,11,0.08,ok,0.1132,0.079,14
True,31,0.1697,ok,0.1732,0.1685,15
True,13,0.1693,ok,0.1748,0.1686,16
True,25,0.0074,ok,0.0131,0.0063,17
True,21,0.1698,ok,0.1729,0.1683,18
True,14,0.169,ok,0.1768,0.1691,19
True,12,0.167,ok,0.1754,0.1675,20
