best_mrr20,epoch,epoch_time_sec,eval,lr,patience_used,train_loss,trial,valid_mrr20
0.2535,1,44.81735801696777,1,0.0004209560345632148,0,2288.0077171325684,1,0.2535
0.3269,3,42.62128973007202,1,0.0004201934772031768,0,1422.2542304992676,1,0.3269
0.3696,8,42.99358677864075,1,0.0004149785660139023,0,823.7992994785309,1,0.3696
0.3696,10,42.30383324623108,1,0.00041159124407061815,2,759.5538187026978,1,0.3694
0.3696,18,42.50032448768616,1,0.0003909732343728444,10,579.5193302631378,1,0.3538
0.3013,1,44.13638973236084,1,0.0007280826374149918,0,2146.9783897399902,2,0.3013
0.3542,3,42.2283833026886,1,0.0007267637234945564,0,1113.2831120491028,2,0.3542
0.3705,6,42.41230320930481,1,0.0007223254537368462,0,814.4364116191864,2,0.3705
0.3705,10,41.98500370979309,1,0.0007118853607379551,4,665.9254958629608,2,0.3587
0.3705,16,41.28175067901611,1,0.0006869066249680044,10,480.5634766817093,2,0.3293
0.3049,1,44.21395683288574,1,0.0007843630901698125,0,2123.000885486603,3,0.3049
0.3575,3,42.26613974571228,1,0.000782942224810389,0,1083.8859910964966,3,0.3575
0.3699,6,42.53944516181946,1,0.000778160878843227,0,806.3628921508789,3,0.3699
0.3699,10,41.94899821281433,1,0.0007669137714608229,4,652.717052936554,3,0.3559
0.3699,16,42.20848083496094,1,0.0007400041909129125,10,465.86620116233826,3,0.3267
0.2794,1,43.36622071266174,1,0.0005290574330838396,0,2236.540563583374,4,0.2794
0.3391,3,43.169711112976074,1,0.0005280990511951003,0,1276.2028079032898,4,0.3391
0.3727,7,41.63087725639343,1,0.0005233264215403637,0,818.3159670829773,4,0.3727
0.3727,10,42.316131591796875,1,0.0005172877668655565,3,720.8932979106903,4,0.3667
0.3727,17,42.14027261734009,1,0.0004953589407059757,10,537.161149263382,4,0.3448
