avg_epoch_time_sec,early_stopped,epochs_run,mrr@20,status,test_hr@10,test_inference_time_sec,test_mrr@20,trial
6.286029720306397,True,35,0.0138,ok,0.3147,0.07337188720703125,0.2985,1
6.1741776538617685,True,33,0.0131,ok,0.2968,0.07463240623474121,0.2841,2
6.140425409589495,True,35,0.0144,ok,0.3247,0.07230019569396973,0.3082,3
6.240866792613063,True,29,0.0136,ok,0.3135,0.07226324081420898,0.2992,4
6.1800655609852555,True,37,0.014,ok,0.3158,0.07638335227966309,0.3038,5
6.199219408035279,True,25,0.0144,ok,0.3281,0.07212281227111816,0.3101,6
6.260010809511752,True,37,0.0146,ok,0.327,0.07227349281311035,0.3178,7
6.237431128819783,True,27,0.0144,ok,0.3281,0.0720212459564209,0.3146,8
6.234127174724232,True,33,0.0139,ok,0.3147,0.07252883911132812,0.3021,9
6.277005484609893,True,33,0.0134,ok,0.3091,0.07840180397033691,0.2972,10
