avg_epoch_time_sec,early_stopped,epochs_run,mrr@20,status,test_hr@10,test_inference_time_sec,test_mrr@20,trial
3.830593736966451,True,30,0.2566,ok,0.3921,0.19217324256896973,0.2319,1
3.7265046551114036,True,21,0.2636,ok,0.4181,0.2097322940826416,0.231,2
3.8049924734866982,True,33,0.2613,ok,0.4097,0.1988821029663086,0.2335,3
3.8081793134862725,True,22,0.2679,ok,0.4261,0.19722199440002441,0.2366,4
3.8583850928715298,True,35,0.2616,ok,0.4133,0.2232344150543213,0.2329,5
3.971533331004056,True,22,0.2601,ok,0.4029,0.19343233108520508,0.2304,6
4.1316458472499145,True,27,0.2577,ok,0.3993,0.20200634002685547,0.2296,7
3.94161789894104,True,25,0.2621,ok,0.4189,0.19752240180969238,0.2326,8
3.943075304031372,True,25,0.2573,ok,0.3949,0.1948988437652588,0.2319,9
4.019280515398298,True,35,0.2614,ok,0.4121,0.19462037086486816,0.232,10
