global_best_valid_mrr20,run_best_valid_mrr20,run_phase,exp_brief,stage,trigger,dataset,seed_id,gpu_id,status,test_mrr20,n_completed,interrupted,special_ok,diag_ok,result_path,timestamp_utc,architecture_id,architecture_name,tuning_stage,family_id,family_group,variant_id,capacity_anchor,search_algo,setting_tier,setting_id,setting_key,setting_group,setting_detail,base_dataset,base_rank,base_key,base_run_phase,base_result_json,base_source,base_test_mrr20,base_valid_mrr20,base_setting_id,base_capacity_anchor,source_feature_mode,runtime_feature_mode,runtime_eval_mode,lr_mode,queue_stage_order
0.095500,0.095500,P4A_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_RC_04_S4,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,run_complete,beauty,4,5,run_complete,0.080300,9,False,True,True,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4a_beauty_b01_b25_lr_h8_seen_anchor_rc_04_s4_20260417_020051_552058_pid1423397.json,2026-04-17T02:06:31.097588Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,B01_B25_lr_h8_seen_anchor__RC-04,routing_control,RC-04,H8,random,essential,RC-04,ROUTER_SOURCE_FEATURE,routing_control,Use behavior-feature-only routing at every stage.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.086400,P4A_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_RC_05_S4,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,run_complete,beauty,4,5,run_complete,0.053400,9,False,True,True,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4a_beauty_b01_b25_lr_h8_seen_anchor_rc_05_s4_20260417_020637_822400_pid1424072.json,2026-04-17T02:09:48.753674Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,B01_B25_lr_h8_seen_anchor__RC-05,routing_control,RC-05,H8,random,essential,RC-05,NO_ROUTER_WITH_BIAS_INJECTION,routing_control,Disable routing and switch to dense FFN while keeping gated feature bias injection.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.088000,P4A_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_RC_06_S4,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,run_complete,beauty,4,1,run_complete,0.080400,9,False,True,True,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4a_beauty_b01_b25_lr_h8_seen_anchor_rc_06_s4_20260417_021337_266002_pid1424772.json,2026-04-17T02:16:45.337907Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,B01_B25_lr_h8_seen_anchor__RC-06,routing_control,RC-06,H8,random,essential,RC-06,NO_ROUTER_WITH_GROUP_GATED_BIAS,routing_control,Disable routing and switch to dense FFN with stronger group-gated bias injection.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.097100,0.097100,P4A_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_RC_07_S1,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,trial_new_best,beauty,1,5,running,0.066600,,,,,,2026-04-17T02:29:33.753624Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,B01_B25_lr_h8_seen_anchor__RC-07,routing_control,RC-07,H8,random,extended,RC-07,GLOBAL_TOPK_4_OF_12,routing_control,Use a global expert budget: activate 4 experts out of the full 12-way pool.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.097100,0.097100,P4A_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_RC_07_S1,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,run_complete,beauty,1,5,run_complete,0.066600,9,False,True,True,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4a_beauty_b01_b25_lr_h8_seen_anchor_rc_07_s1_20260417_022707_206355_pid1426087.json,2026-04-17T02:31:35.856833Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,B01_B25_lr_h8_seen_anchor__RC-07,routing_control,RC-07,H8,random,extended,RC-07,GLOBAL_TOPK_4_OF_12,routing_control,Use a global expert budget: activate 4 experts out of the full 12-way pool.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.097100,0.095100,P4A_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_RC_07_S2,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,run_complete,beauty,2,3,run_complete,0.075700,6,False,True,True,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4a_beauty_b01_b25_lr_h8_seen_anchor_rc_07_s2_20260417_023048_983891_pid1426376.json,2026-04-17T02:34:57.226824Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,B01_B25_lr_h8_seen_anchor__RC-07,routing_control,RC-07,H8,random,extended,RC-07,GLOBAL_TOPK_4_OF_12,routing_control,Use a global expert budget: activate 4 experts out of the full 12-way pool.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.097100,0.097100,P4A_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_RC_07_S3,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,run_complete,beauty,3,5,run_complete,0.067000,4,False,True,True,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4a_beauty_b01_b25_lr_h8_seen_anchor_rc_07_s3_20260417_023142_624233_pid1426488.json,2026-04-17T02:36:02.639527Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,B01_B25_lr_h8_seen_anchor__RC-07,routing_control,RC-07,H8,random,extended,RC-07,GLOBAL_TOPK_4_OF_12,routing_control,Use a global expert budget: activate 4 experts out of the full 12-way pool.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.097100,0.096800,P4A_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_RC_07_S4,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,run_complete,beauty,4,1,run_complete,0.067200,3,False,True,True,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4a_beauty_b01_b25_lr_h8_seen_anchor_rc_07_s4_20260417_023233_050085_pid1426632.json,2026-04-17T02:36:51.895451Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,B01_B25_lr_h8_seen_anchor__RC-07,routing_control,RC-07,H8,random,extended,RC-07,GLOBAL_TOPK_4_OF_12,routing_control,Use a global expert budget: activate 4 experts out of the full 12-way pool.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.097100,0.094500,P4A_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_RC_08_S2,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,run_complete,beauty,2,4,run_complete,0.065900,9,False,True,True,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4a_beauty_b01_b25_lr_h8_seen_anchor_rc_08_s2_20260417_023705_634972_pid1427146.json,2026-04-17T02:41:43.383194Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,B01_B25_lr_h8_seen_anchor__RC-08,routing_control,RC-08,H8,random,extended,RC-08,PER_GROUP_TOPK_1,routing_control,Keep one expert per active group through scalar intra-group routing.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.097100,0.094500,P4A_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_RC_08_S4,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,run_complete,beauty,4,6,run_complete,0.066800,9,False,True,True,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4a_beauty_b01_b25_lr_h8_seen_anchor_rc_08_s4_20260417_023723_014480_pid1427264.json,2026-04-17T02:41:44.541119Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,B01_B25_lr_h8_seen_anchor__RC-08,routing_control,RC-08,H8,random,extended,RC-08,PER_GROUP_TOPK_1,routing_control,Keep one expert per active group through scalar intra-group routing.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.097100,0.094500,P4A_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_RC_08_S1,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,run_complete,beauty,1,1,run_complete,0.066800,9,False,True,True,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4a_beauty_b01_b25_lr_h8_seen_anchor_rc_08_s1_20260417_023658_475932_pid1427103.json,2026-04-17T02:41:48.706725Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,B01_B25_lr_h8_seen_anchor__RC-08,routing_control,RC-08,H8,random,extended,RC-08,PER_GROUP_TOPK_1,routing_control,Keep one expert per active group through scalar intra-group routing.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.097100,0.094500,P4A_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_RC_08_S3,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,run_complete,beauty,3,2,run_complete,0.066800,8,False,True,True,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4a_beauty_b01_b25_lr_h8_seen_anchor_rc_08_s3_20260417_023709_926464_pid1427164.json,2026-04-17T02:41:52.860691Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,B01_B25_lr_h8_seen_anchor__RC-08,routing_control,RC-08,H8,random,extended,RC-08,PER_GROUP_TOPK_1,routing_control,Keep one expert per active group through scalar intra-group routing.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.097100,0.095500,P4A_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_RC_09_S1,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,run_complete,beauty,1,0,run_complete,0.080300,9,False,True,True,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4a_beauty_b01_b25_lr_h8_seen_anchor_rc_09_s1_20260417_030728_530791_pid1441280.json,2026-04-17T03:13:13.454973Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,B01_B25_lr_h8_seen_anchor__RC-09,routing_control,RC-09,H8,random,extended,RC-09,GROUP_TOPK_2,routing_control,Activate only two groups out of four via group router sparsity.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
