early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,23,0.0066,ok,0.0057,0.0043,1
False,40,0.0156,ok,0.0401,0.014,2
True,7,0.0015,ok,0.0029,0.0011,3
True,9,0.0026,ok,0.0057,0.0015,4
True,7,0.0015,ok,0.0029,0.0011,5
False,40,0.016,ok,0.0372,0.0137,6
True,11,0.0017,ok,0.0057,0.0015,7
True,7,0.0015,ok,0.0029,0.0011,8
False,40,0.0156,ok,0.0401,0.014,9
True,37,0.0103,ok,0.0057,0.0046,10
False,40,0.0156,ok,0.0401,0.014,11
True,7,0.0015,ok,0.0029,0.0011,12
False,40,0.016,ok,0.0372,0.0137,13
True,23,0.0066,ok,0.0057,0.0043,14
True,11,0.0017,ok,0.0057,0.0015,15
