early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,24,0.0155,ok,0.0086,0.0088,1
True,22,0.0193,ok,0.0201,0.0145,2
True,32,0.0135,ok,0.0201,0.0087,3
True,26,0.0046,ok,0.0029,0.0005,4
True,8,0.0039,ok,0.0029,0.0004,5
True,32,0.0204,ok,0.0315,0.0137,6
True,40,0.0179,ok,0.0258,0.0171,7
True,23,0.0031,ok,0.0029,0.0007,8
True,45,0.0063,ok,0.0057,0.0008,9
True,43,0.022,ok,0.0487,0.0232,10
