avg_epoch_time_sec,early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_eval_targets_per_sec,test_eval_time_sec,test_hr@10,test_mrr@20,trial
7.434640298287074,True,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2015,ok,12564.874471693542,0.28340911865234375,0.3225,0.1671,1
7.423847059408824,True,24,1.0,1.0,0.0,0.11541105255178323,0.0,2.0477003662734843,0.4360211491584778,0.2502332925796509,0.0,0.046093722293765224,1.052840370810205,2.9936396904726683,0.3992314261315115,5.6544977791586115,8.881697649241781,5.6544977791586115,0.0,1.0,0.026068952129019524,0.974434720820612,0.040424442791668826,0.9603817255322379,0.03778241359538974,0.9629224369295982,0.009672866016420598,0.9903737656769067,0.021242023205697885,0.9789831659433158,0.030869811320627504,0.9696017960367906,0.6863641982939794,0.33669682871296924,7.639496455859339,5.6544977791586115,0.15567890691716482,0.2021,ok,12109.714941749644,0.29406142234802246,0.3225,0.1665,2
7.344312359304989,True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1996,ok,13294.474381112768,0.2678556442260742,0.3193,0.1649,3
7.336785770597912,True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2003,ok,13384.888992444521,0.26604628562927246,0.3169,0.1668,4
7.368866801261902,True,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.202,ok,13441.515710354237,0.264925479888916,0.3225,0.1671,5
7.136816249953376,True,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1999,ok,13773.42564604791,0.2585413455963135,0.3141,0.1642,6
7.3207173347473145,True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1988,ok,12451.069128995498,0.2859995365142822,0.3118,0.1647,7
7.1813967788920685,True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2007,ok,13703.90782290518,0.25985288619995117,0.3197,0.1645,8
7.160887605265567,True,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1993,ok,13598.565609166519,0.26186585426330566,0.3229,0.1688,9
7.167842163759119,True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1995,ok,13830.794565808226,0.25746893882751465,0.3169,0.1651,10
