early_stopped,epochs_run,feature_ablation.feature_shuffle_delta_mrr,feature_ablation.feature_zero_delta_mrr,feature_ablation.route_change_under_feature_shuffle,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.n_eff,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.stage_delta_norm,macro_1.top1_max_frac,micro_1.condition_norm,micro_1.cv_usage,micro_1.dead_expert_frac,micro_1.entropy_mean,micro_1.expert_similarity_max,micro_1.expert_similarity_mean,micro_1.n_eff,micro_1.route_jitter_adjacent,micro_1.route_jitter_session,micro_1.stage_delta_norm,micro_1.top1_max_frac,mid_1.condition_norm,mid_1.cv_usage,mid_1.dead_expert_frac,mid_1.entropy_mean,mid_1.expert_similarity_max,mid_1.expert_similarity_mean,mid_1.n_eff,mid_1.route_jitter_adjacent,mid_1.route_jitter_session,mid_1.stage_delta_norm,mid_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
False,1,0.00010000000000000286,0.0,0.06320942666132942,0.0,0.17458856105804443,0.0,1.3328677586071542,0.21666653454303741,0.08331119269132614,3.88168206062213,0.0,0.0,4.103103976171483,0.5070948417463801,0.0,0.20361153781414032,0.0,1.3279019112678925,0.28967106342315674,0.1743834763765335,3.840770662448291,0.4996307560369403,0.31882875919912773,4.5956227482562895,0.586687509489696,0.0,0.2801656687062182,0.0,1.323601185122831,0.2231905311346054,0.13700096309185028,3.7088793766457013,0.0,0.0,4.565291708968409,0.812311068781316,0.0302,ok,0.0745,0.0495,1
