avg_epoch_time_sec,early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_exposure_js,macro_1.route_consistency_feature_group_knn_exposure_score,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_eval_targets_per_sec,test_eval_time_sec,test_hr@10,test_mrr@20,trial
18.15117676258087,True,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0184,ok,13111.424509698594,0.20638489723205566,0.3595,0.3172,1
14.271426272392272,True,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0185,ok,16428.06200805352,0.1647181510925293,0.3583,0.3389,2
14.711053934964267,True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0175,ok,15701.071737954562,0.17234492301940918,0.3595,0.3364,3
16.732859826087953,True,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0184,ok,14198.290198492075,0.19058632850646973,0.3617,0.3366,4
15.07408874685114,True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,ok,16014.124616218169,0.168975830078125,0.3606,0.3362,5
15.41132116317749,True,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0186,ok,15665.05498606681,0.17274117469787598,0.3606,0.3415,6
15.508291657765707,True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0181,ok,15193.49869882305,0.1781024932861328,0.3651,0.3367,7
15.501749229431152,True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0183,ok,15366.37182174132,0.17609882354736328,0.3639,0.3371,8
17.85074513836911,True,19,1.0,1.0,0.0,0.62066378110673,0.0,2.2764368564030786,0.34204480051994324,0.09885420650243759,0.0,0.3643474972055158,1.286504727747992,3.5312318035349537,0.4223083923554782,6.6908933802515005,14.438102606281918,6.6908933802515005,0.18543157280428338,0.8307456792332581,0.10626540793184214,0.8991859653157803,0.14423130511828713,0.8661082779032103,0.16195238260038583,0.8504817013030855,0.12327585713663726,0.8840197657607176,0.0031509628361311936,0.9968539962372801,0.05389365811932595,0.9476874448859816,0.06460980341481495,0.9374331752468226,0.0,0.0,6.900459506287511,6.6908933802515005,0.2552526411585486,0.0196,ok,13900.926326154931,0.19466328620910645,0.3516,0.3385,9
14.58908410505815,True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,ok,14328.566679585763,0.18885350227355957,0.3606,0.3343,10
14.398882644517082,True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0185,ok,16339.162215660841,0.16561436653137207,0.3561,0.3381,11
15.874776693490835,True,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0183,ok,15395.97096007553,0.17576026916503906,0.3572,0.3383,12
16.544374062464787,True,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0179,ok,15315.073586601286,0.17668867111206055,0.3606,0.3393,13
16.38797194957733,True,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0175,ok,13616.693809386697,0.19872665405273438,0.3561,0.3132,14
16.27279970049858,True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0173,ok,14976.217878377629,0.18068647384643555,0.3628,0.3339,15
14.25839983092414,True,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0189,ok,18016.99284227771,0.1501915454864502,0.3606,0.3328,16
16.23572913805644,True,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0178,ok,13781.288209188104,0.19635319709777832,0.3561,0.3176,17
13.933572660792958,True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0181,ok,17158.378017512456,0.15770721435546875,0.3628,0.3412,18
17.298306107521057,True,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0184,ok,13937.456635275077,0.1941530704498291,0.3707,0.3196,19
15.208040833473206,True,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0182,ok,15909.20596010709,0.1700901985168457,0.3673,0.3408,20
