early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,19,0.3086,ok,0.3791,0.3044,1
True,16,0.3062,ok,0.3907,0.3025,2
True,16,0.3065,ok,0.3784,0.2965,3
True,16,0.3055,ok,0.3885,0.3034,4
True,16,0.3063,ok,0.3903,0.3011,5
True,16,0.3054,ok,0.3816,0.3009,6
True,16,0.3066,ok,0.3776,0.2979,7
True,16,0.3066,ok,0.3773,0.2977,8
True,19,0.3083,ok,0.3758,0.3031,9
True,16,0.3058,ok,0.3943,0.3029,10
True,16,0.3064,ok,0.3842,0.302,11
True,19,0.3094,ok,0.3816,0.3047,12
True,19,0.3089,ok,0.3794,0.304,13
True,19,0.3093,ok,0.3805,0.3047,14
True,16,0.3057,ok,0.3805,0.3004,15
