early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
False,60,0.2045,ok,0.3361,0.1941,1
True,58,0.2833,ok,0.4488,0.2721,2
True,17,0.3581,ok,0.544,0.3555,3
False,60,0.1275,ok,0.2284,0.1188,4
