global_best_valid_mrr20,global_best_test_mrr20,model,model_best_valid_mrr20,model_best_test_mrr20,run_best_valid_mrr20,run_best_test_mrr20,profile_id,parent_profile_id,concept_id,detail_id,parent_run_phase,lr_band_id,lr_lo,lr_hi,lr_center,stage_id,run_phase,run_id,dataset,hparam_id,seed_id,gpu_id,status,n_completed,interrupted,special_ok,result_path,timestamp_utc
0.003300,0.000000,GRU4Rec,0.003300,0.000000,0.003300,0.000000,E2,D7,FOCUS,E2,P19_SC_D01_M01_P02_GRU4REC_C7_D7_S1,"LR4,LR5",1.659510e-03,7.000000e-03,3.408309e-03,E,P20_SC_D01_M01_P01_GRU4REC_D7_E2_S1,SC_AMAZON_BEAUTY_GRU4REC_D7_E2_S1,amazon_beauty,D7_E2,1,6,run_complete,8,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagee_relrseed_anchor2_core5/P20/amazon_beauty/GRU4Rec/amazon_beauty_GRU4Rec_p20_sc_d01_m01_p01_gru4rec_d7_e2_s1_20260405_100457_731403_pid164626.json,2026-04-05T10:05:26.816395Z
0.009400,0.001100,GRU4Rec,0.009400,0.001100,0.009400,0.001100,E1,D7,FOCUS,E1,P19_SC_D01_M01_P02_GRU4REC_C7_D7_S1,"LR4,LR5",1.270078e-03,6.150000e-03,2.794813e-03,E,P20_SC_D01_M01_P01_GRU4REC_D7_E1_S1,SC_AMAZON_BEAUTY_GRU4REC_D7_E1_S1,amazon_beauty,D7_E1,1,4,run_complete,8,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagee_relrseed_anchor2_core5/P20/amazon_beauty/GRU4Rec/amazon_beauty_GRU4Rec_p20_sc_d01_m01_p01_gru4rec_d7_e1_s1_20260405_100457_612122_pid164624.json,2026-04-05T10:05:30.897444Z
0.009400,0.001100,GRU4Rec,0.009400,0.001100,0.003400,0.000000,E2,D7,FOCUS,E2,P19_SC_D01_M01_P02_GRU4REC_C7_D7_S1,"LR4,LR5",1.659510e-03,7.000000e-03,3.408309e-03,E,P20_SC_D01_M01_P01_GRU4REC_D7_E2_S2,SC_AMAZON_BEAUTY_GRU4REC_D7_E2_S2,amazon_beauty,D7_E2,2,7,run_complete,8,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagee_relrseed_anchor2_core5/P20/amazon_beauty/GRU4Rec/amazon_beauty_GRU4Rec_p20_sc_d01_m01_p01_gru4rec_d7_e2_s2_20260405_100457_700270_pid164627.json,2026-04-05T10:05:30.966892Z
0.011000,0.001100,GRU4Rec,0.011000,0.001100,0.011000,0.000000,E1,D7,FOCUS,E1,P19_SC_D01_M01_P02_GRU4REC_C7_D7_S1,"LR4,LR5",1.270078e-03,6.150000e-03,2.794813e-03,E,P20_SC_D01_M01_P01_GRU4REC_D7_E1_S2,SC_AMAZON_BEAUTY_GRU4REC_D7_E1_S2,amazon_beauty,D7_E1,2,5,run_complete,8,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagee_relrseed_anchor2_core5/P20/amazon_beauty/GRU4Rec/amazon_beauty_GRU4Rec_p20_sc_d01_m01_p01_gru4rec_d7_e1_s2_20260405_100457_661443_pid164625.json,2026-04-05T10:05:32.027836Z
0.011000,0.001100,GRU4Rec,0.011000,0.001100,0.008800,0.000500,E3,D7,FOCUS,E3,P19_SC_D01_M01_P02_GRU4REC_C7_D7_S1,"LR4,LR5",1.827674e-03,8.850000e-03,4.021805e-03,E,P20_SC_D01_M01_P01_GRU4REC_D7_E3_S2,SC_AMAZON_BEAUTY_GRU4REC_D7_E3_S2,amazon_beauty,D7_E3,2,4,run_complete,8,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagee_relrseed_anchor2_core5/P20/amazon_beauty/GRU4Rec/amazon_beauty_GRU4Rec_p20_sc_d01_m01_p01_gru4rec_d7_e3_s2_20260405_100535_824330_pid164747.json,2026-04-05T10:06:08.140749Z
0.011000,0.001100,GRU4Rec,0.011000,0.001100,0.008800,0.000000,E4,D7,FOCUS,E4,P19_SC_D01_M01_P02_GRU4REC_C7_D7_S1,"LR4,LR5",9.633254e-04,5.576000e-03,2.317650e-03,E,P20_SC_D01_M01_P01_GRU4REC_D7_E4_S2,SC_AMAZON_BEAUTY_GRU4REC_D7_E4_S2,amazon_beauty,D7_E4,2,5,run_complete,8,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagee_relrseed_anchor2_core5/P20/amazon_beauty/GRU4Rec/amazon_beauty_GRU4Rec_p20_sc_d01_m01_p01_gru4rec_d7_e4_s2_20260405_100536_912845_pid164760.json,2026-04-05T10:06:08.208995Z
0.011000,0.005000,GRU4Rec,0.011000,0.005000,0.004200,0.005000,E4,D7,FOCUS,E4,P19_SC_D01_M01_P02_GRU4REC_C7_D7_S1,"LR4,LR5",9.633254e-04,5.576000e-03,2.317650e-03,E,P20_SC_D01_M01_P01_GRU4REC_D7_E4_S1,SC_AMAZON_BEAUTY_GRU4REC_D7_E4_S1,amazon_beauty,D7_E4,1,7,run_complete,8,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagee_relrseed_anchor2_core5/P20/amazon_beauty/GRU4Rec/amazon_beauty_GRU4Rec_p20_sc_d01_m01_p01_gru4rec_d7_e4_s1_20260405_100535_916608_pid164748.json,2026-04-05T10:06:10.270764Z
0.011800,0.005000,GRU4Rec,0.011800,0.005000,0.011800,0.003700,E3,D7,FOCUS,E3,P19_SC_D01_M01_P02_GRU4REC_C7_D7_S1,"LR4,LR5",1.827674e-03,8.850000e-03,4.021805e-03,E,P20_SC_D01_M01_P01_GRU4REC_D7_E3_S1,SC_AMAZON_BEAUTY_GRU4REC_D7_E3_S1,amazon_beauty,D7_E3,1,6,run_complete,8,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagee_relrseed_anchor2_core5/P20/amazon_beauty/GRU4Rec/amazon_beauty_GRU4Rec_p20_sc_d01_m01_p01_gru4rec_d7_e3_s1_20260405_100531_610696_pid164733.json,2026-04-05T10:06:11.347749Z
0.011800,0.005200,GRU4Rec,0.011800,0.005200,0.008800,0.005200,E1,D2,FOCUS,E1,P19_SC_D01_M01_P01_GRU4REC_C8_D2_S1,"LR4,LR5",1.011191e-03,5.164819e-03,2.285305e-03,E,P20_SC_D01_M01_P02_GRU4REC_D2_E1_S1,SC_AMAZON_BEAUTY_GRU4REC_D2_E1_S1,amazon_beauty,D2_E1,1,7,run_complete,8,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagee_relrseed_anchor2_core5/P20/amazon_beauty/GRU4Rec/amazon_beauty_GRU4Rec_p20_sc_d01_m01_p02_gru4rec_d2_e1_s1_20260405_100615_018502_pid164869.json,2026-04-05T10:06:37.446305Z
0.011800,0.005200,GRU4Rec,0.011800,0.005200,0.008800,0.000000,E5,D7,FOCUS,E5,P19_SC_D01_M01_P02_GRU4REC_C7_D7_S1,"LR4,LR5",1.926651e-03,1.000000e-02,4.389363e-03,E,P20_SC_D01_M01_P01_GRU4REC_D7_E5_S2,SC_AMAZON_BEAUTY_GRU4REC_D7_E5_S2,amazon_beauty,D7_E5,2,5,run_complete,8,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagee_relrseed_anchor2_core5/P20/amazon_beauty/GRU4Rec/amazon_beauty_GRU4Rec_p20_sc_d01_m01_p01_gru4rec_d7_e5_s2_20260405_100612_966651_pid164847.json,2026-04-05T10:06:38.519062Z
