early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0338,ok,0.0175,0.0048,1
True,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0581,ok,0.0702,0.0355,2
True,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0708,ok,0.0702,0.0476,3
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0345,ok,0.0614,0.0295,4
True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0375,ok,0.0439,0.0233,5
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0347,ok,0.0614,0.03,6
True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0456,ok,0.0526,0.0139,7
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0406,ok,0.0439,0.026,8
True,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0335,ok,0.0175,0.0048,9
True,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0567,ok,0.0614,0.0396,10
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0367,ok,0.0263,0.0166,11
True,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0337,ok,0.0175,0.0044,12
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0371,ok,0.0439,0.0224,13
True,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0686,ok,0.0789,0.0388,14
True,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.076,ok,0.0614,0.0457,15
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0369,ok,0.0351,0.0219,16
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0347,ok,0.0614,0.03,17
True,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0707,ok,0.0702,0.0507,18
True,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0742,ok,0.0702,0.0407,19
True,30,1.0,1.0,0.0,0.04942516573201741,0.0,2.195717500793147,0.17920522391796112,-0.0026651909574866295,0.0,0.022970517894283456,1.0981880304171954,2.998418241700639,0.9187817258883249,2.3113004701327435,8.978068712620013,2.3113004701327435,0.0,1.0,4.915517526829841e-05,0.9999508466419565,7.764286303942183e-05,0.9999223601510897,6.982266276547339e-05,0.9999301797747799,3.16753336516893e-05,0.9999683251680064,2.052555987776249e-05,0.9999794747718106,5.185714123391472e-05,0.9999481442033243,0.0,0.0,6.686763689159292,2.3113004701327435,0.9187817258883249,0.077,ok,0.0702,0.0495,20
