avg_epoch_time_sec,early_stopped,epochs_run,mrr@20,status,test_hr@10,test_inference_time_sec,test_mrr@20,trial
3.1506827306747436,False,100,0.205,ok,0.2678,0.1224052906036377,0.1751,1
3.1182827087770026,True,83,0.2067,ok,0.2822,0.12415671348571777,0.177,2
3.152520787715912,False,100,0.2031,ok,0.2678,0.12189555168151855,0.1757,3
3.1375951078749194,True,97,0.2077,ok,0.2702,0.12184596061706543,0.1757,4
3.156164519786835,False,100,0.1907,ok,0.2434,0.12309479713439941,0.1656,5
3.1324889886946905,True,84,0.2058,ok,0.2738,0.13245606422424316,0.1718,6
3.1238166907938516,True,82,0.2052,ok,0.2822,0.12328124046325684,0.1768,7
3.1740569930810194,True,52,0.2047,ok,0.2718,0.1279609203338623,0.1729,8
3.12728944846562,True,70,0.2112,ok,0.2818,0.12188076972961426,0.1808,9
3.1594698011260673,True,97,0.1922,ok,0.2426,0.12140893936157227,0.1688,10
