early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,4,0.2353,ok,0.2356,0.2355,1
True,4,0.1835,ok,0.2173,0.1856,2
True,6,0.2354,ok,0.2361,0.2354,3
False,16,0.2173,ok,0.3535,0.2168,4
True,4,0.1633,ok,0.206,0.1651,5
True,8,0.209,ok,0.3472,0.2088,6
False,16,0.1939,ok,0.3258,0.1949,7
False,16,0.1844,ok,0.3183,0.1873,8
True,10,0.2088,ok,0.3439,0.2106,9
True,10,0.2046,ok,0.3375,0.2069,10
True,4,0.1787,ok,0.2148,0.18,11
True,9,0.2085,ok,0.3393,0.2068,12
True,4,0.1087,ok,0.1517,0.1097,13
True,4,0.1168,ok,0.1623,0.1177,14
True,4,0.2259,ok,0.2336,0.2252,15
True,4,0.2353,ok,0.2356,0.2354,16
False,16,0.2177,ok,0.3561,0.2179,17
False,16,0.2125,ok,0.3488,0.212,18
False,16,0.2104,ok,0.3461,0.2098,19
False,16,0.2032,ok,0.3374,0.2027,20
True,6,0.2354,ok,0.2361,0.2354,21
True,4,0.2354,ok,0.2361,0.2354,22
True,4,0.2354,ok,0.2361,0.2354,23
True,4,0.2353,ok,0.2359,0.2355,24
True,4,0.2325,ok,0.2364,0.2322,25
True,10,0.2146,ok,0.3607,0.2157,26
True,5,0.2354,ok,0.2361,0.2354,27
True,4,0.2353,ok,0.2356,0.2355,28
True,4,0.2353,ok,0.2358,0.2355,29
True,5,0.2354,ok,0.2361,0.2354,30
True,4,0.2318,ok,0.236,0.2314,31
True,6,0.2354,ok,0.2361,0.2354,32
True,4,0.2121,ok,0.2281,0.2133,33
True,11,0.2141,ok,0.3549,0.2136,34
True,6,0.2354,ok,0.2361,0.2354,35
True,6,0.2354,ok,0.2361,0.2355,36
True,4,0.1912,ok,0.2193,0.1931,37
True,4,0.2353,ok,0.2356,0.2354,38
True,4,0.2354,ok,0.2361,0.2354,39
True,4,0.2352,ok,0.2366,0.2353,40
True,4,0.1565,ok,0.201,0.1584,41
True,4,0.2353,ok,0.2357,0.2355,42
True,4,0.2347,ok,0.2368,0.2347,43
True,4,0.1878,ok,0.2182,0.1899,44
False,16,0.1917,ok,0.3238,0.1932,45
True,4,0.2353,ok,0.2359,0.2355,46
True,4,0.1392,ok,0.1838,0.1399,47
False,16,0.1835,ok,0.3167,0.1862,48
False,16,0.2166,ok,0.3548,0.2167,49
True,4,0.2353,ok,0.236,0.2354,50
