avg_epoch_time_sec,early_stopped,epochs_run,mrr@20,status,test_hr@10,test_inference_time_sec,test_mrr@20,trial
9.773351007037693,True,27,0.0177,ok,0.3169,0.12909412384033203,0.278,1
9.747166792551676,True,18,0.0175,ok,0.3303,0.12770581245422363,0.2904,2
9.75538276371203,True,19,0.0175,ok,0.3024,0.12604331970214844,0.2626,3
9.748143619961208,True,18,0.0171,ok,0.308,0.12839078903198242,0.2736,4
9.738213798274165,True,23,0.0185,ok,0.3415,0.13193202018737793,0.3053,5
9.753698480540308,True,29,0.0183,ok,0.3315,0.12869954109191895,0.2965,6
9.743089428314796,True,26,0.0184,ok,0.3382,0.13530778884887695,0.302,7
9.75473102239462,True,26,0.0178,ok,0.3303,0.13045787811279297,0.2895,8
9.751039876937867,True,25,0.0177,ok,0.3046,0.13612842559814453,0.2736,9
9.732440816031563,True,27,0.018,ok,0.327,0.12810635566711426,0.2889,10
