early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0737,ok,0.1846,0.072,1
True,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0752,ok,0.1795,0.0691,2
True,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0119,ok,0.0281,0.0108,3
True,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0626,ok,0.1371,0.0543,4
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,ok,0.0208,0.0089,5
True,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0779,ok,0.1804,0.0742,6
True,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0737,ok,0.1814,0.0729,7
True,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0776,ok,0.1818,0.0745,8
True,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0732,ok,0.1832,0.0725,9
True,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073,ok,0.1841,0.0727,10
True,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0776,ok,0.1781,0.0696,11
True,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0772,ok,0.1763,0.0697,12
True,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0686,ok,0.1717,0.0686,13
True,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0599,ok,0.1417,0.0547,14
True,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0751,ok,0.186,0.0722,15
True,30,1.0,1.0,0.0,0.4293745777197308,0.0,1.3187164063688455,0.31228509545326233,0.002956790616735816,0.0,0.05786874358234877,0.6731598177387049,1.9933249365339072,0.5733228538106587,9.042742959372115,5.066016651480689,9.042742959372115,0.0,1.0,0.0,1.0,0.0,1.0,0.00028129160018949075,0.9997187479585834,0.0006844992039936732,0.9993158067606976,0.0009517576115503426,0.999048695166069,0.0,0.0,7.2727860976454295,9.042742959372115,0.33428832209320014,0.0787,ok,0.1781,0.0679,16
True,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0773,ok,0.1767,0.0664,17
True,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0736,ok,0.1906,0.0714,18
True,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064,ok,0.1611,0.0616,19
True,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0675,ok,0.1597,0.0629,20
