timestamp_utc,source_result_json,checkpoint_file,dataset,model,intervention,intervention_label,logging_dir,result_file,best_valid_mrr20,test_mrr20,best_valid_seen_mrr20,test_seen_mrr20,status,error
2026-04-21T02:33:05.590191+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/foursquare_FeaturedMoE_N3_q4_portability_foursquare_full_r01_s1_20260421_021120_318695_pid1432781.json,/workspace/FeaturedMoE,foursquare,FeaturedMoE_N3,intact,Intact,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/q4_portability/efficacy/Q4_PORTABILITY_FOURSQUARE_FULL_R01_S1/foursquare_20260421_023256/logging/foursquare_intact,,,,,,error,[Errno 21] Is a directory: '/workspace/FeaturedMoE'
2026-04-21T02:33:12.876737+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/foursquare_FeaturedMoE_N3_q4_portability_foursquare_full_r01_s1_20260421_021120_318695_pid1432781.json,/workspace/FeaturedMoE,foursquare,FeaturedMoE_N3,zero_all,Zero All,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/q4_portability/efficacy/Q4_PORTABILITY_FOURSQUARE_FULL_R01_S1/foursquare_20260421_023256/logging/foursquare_zero_all,,,,,,error,[Errno 21] Is a directory: '/workspace/FeaturedMoE'
2026-04-21T02:33:20.007179+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/foursquare_FeaturedMoE_N3_q4_portability_foursquare_full_r01_s1_20260421_021120_318695_pid1432781.json,/workspace/FeaturedMoE,foursquare,FeaturedMoE_N3,position_permute,Intra-Sequence Permute,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/q4_portability/efficacy/Q4_PORTABILITY_FOURSQUARE_FULL_R01_S1/foursquare_20260421_023256/logging/foursquare_position_permute,,,,,,error,[Errno 21] Is a directory: '/workspace/FeaturedMoE'
2026-04-21T02:33:27.422057+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/foursquare_FeaturedMoE_N3_q4_portability_foursquare_full_r01_s1_20260421_021120_318695_pid1432781.json,/workspace/FeaturedMoE,foursquare,FeaturedMoE_N3,cross_sample_permute,Cross-Sample Permute,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/q4_portability/efficacy/Q4_PORTABILITY_FOURSQUARE_FULL_R01_S1/foursquare_20260421_023256/logging/foursquare_cross_sample_permute,,,,,,error,[Errno 21] Is a directory: '/workspace/FeaturedMoE'
