early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,22,0.066,ok,0.1288,0.0664,1
True,53,0.0549,ok,0.1171,0.0459,2
True,25,0.0689,ok,0.1241,0.0669,3
True,38,0.0602,ok,0.1265,0.0637,4
True,31,0.0554,ok,0.1429,0.0506,5
True,52,0.0703,ok,0.1265,0.0763,6
True,44,0.0591,ok,0.1218,0.0641,7
True,37,0.0621,ok,0.1241,0.0676,8
True,22,0.0598,ok,0.1288,0.068,9
True,71,0.0686,ok,0.1335,0.078,10
True,71,0.0685,ok,0.1335,0.0792,11
True,51,0.0706,ok,0.1241,0.0647,12
True,24,0.0623,ok,0.1429,0.0656,13
True,56,0.0561,ok,0.1194,0.0633,14
True,37,0.0623,ok,0.1241,0.0668,15
True,22,0.0585,ok,0.1311,0.0698,16
True,43,0.0665,ok,0.1265,0.0756,17
True,72,0.0554,ok,0.1265,0.0498,18
False,100,0.056,ok,0.1429,0.0517,19
True,27,0.068,ok,0.1218,0.0672,20
