early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,7,0.0012,ok,0.0029,0.0014,1
True,24,0.0051,ok,0.0115,0.0022,2
True,6,0.0008,ok,0.0057,0.001,3
True,8,0.0011,ok,0.0029,0.0014,4
True,8,0.002,ok,0.0,0.0002,5
True,10,0.0024,ok,0.0057,0.0009,6
True,8,0.002,ok,0.0,0.0002,7
True,8,0.002,ok,0.0,0.0002,8
True,10,0.0024,ok,0.0029,0.0016,9
True,9,0.0041,ok,0.0,0.0002,10
True,7,0.002,ok,0.0,0.0003,11
True,6,0.0008,ok,0.0057,0.001,12
True,7,0.002,ok,0.0,0.0003,13
True,6,0.0011,ok,0.0029,0.0014,14
True,8,0.0012,ok,0.0029,0.0014,15
True,10,0.0017,ok,0.0029,0.0016,16
True,7,0.002,ok,0.0,0.0003,17
True,6,0.002,ok,0.0,0.0002,18
