avg_epoch_time_sec,early_stopped,epochs_run,mrr@20,status,test_hr@10,test_inference_time_sec,test_mrr@20,trial
1.0513119576341015,True,59,0.0947,ok,0.1203,0.024834156036376953,0.082,1
1.0542167831869687,True,85,0.0656,ok,0.1203,0.022456884384155273,0.0813,2
1.0590922417848005,True,69,0.0557,ok,0.1117,0.02357935905456543,0.0785,3
1.081123265667238,True,69,0.0556,ok,0.1146,0.02386927604675293,0.0787,4
1.0488922446966171,True,64,0.0932,ok,0.1203,0.02436518669128418,0.0827,5
1.0623857456704844,True,69,0.065,ok,0.1261,0.021869421005249023,0.0829,6
1.0379901040684094,True,66,0.093,ok,0.1232,0.022273540496826172,0.0834,7
1.0832614461580912,True,60,0.0943,ok,0.1203,0.022174596786499023,0.0806,8
1.0555589054570054,True,66,0.0656,ok,0.1175,0.02499079704284668,0.0788,9
1.058339500427246,True,95,0.0934,ok,0.1203,0.023887157440185547,0.0804,10
