early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,23,0.0172,ok,0.1579,0.0861,1
True,23,0.0149,ok,0.0638,0.0288,2
True,11,0.0154,ok,0.1165,0.0445,3
True,13,0.0146,ok,0.0594,0.0297,4
True,17,0.0159,ok,0.3068,0.2603,5
True,31,0.0173,ok,0.2497,0.1853,6
True,30,0.0169,ok,0.2732,0.1909,7
True,23,0.0163,ok,0.1019,0.0425,8
True,14,0.0138,ok,0.0403,0.0146,9
True,13,0.0142,ok,0.1153,0.0496,10
True,14,0.0153,ok,0.0426,0.0121,11
True,14,0.0144,ok,0.0314,0.0084,12
True,27,0.0152,ok,0.2385,0.1646,13
True,14,0.0146,ok,0.0448,0.0125,14
