question,stage,dataset,model,family,job_id,parent_job_id,run_phase,setting_key,setting_label,base_rank,base_tag,seed_id,runtime_seed,gpu_id,status,selection_rule,valid_score,test_score,best_valid_mrr20,test_mrr20,checkpoint_file,result_path,base_result_json,log_path,elapsed_sec,error,timestamp_utc
q3,q3,beauty,featured_moe_n3,route,Q3_BEAUTY_FULL_THREE_STAGE_R01_S3,,Q3_BEAUTY_FULL_THREE_STAGE_R01_S3,full_three_stage,Full Three-Stage,1,beauty_top01_rfmoe,3,860001,resume,ok,overall_seen_target,0.1848953186966748,0.15885622649510384,0.1304,0.1123,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q3_beauty_full_three_stage_r01_s3_20260418_173343_720756_pid680772.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q3/beauty/featured_moe_n3/route/Q3_BEAUTY_FULL_THREE_STAGE_R01_S3.log,0.0,,2026-04-19T02:31:10.356733Z
q3,q3,beauty,featured_moe_n3,route,Q3_BEAUTY_REMOVE_MACRO_R01_S3,,Q3_BEAUTY_REMOVE_MACRO_R01_S3,remove_macro,Remove Macro,1,beauty_top01_rfmoe,3,860002,resume,ok,overall_seen_target,0.18394444444444447,0.15771712219088488,0.1295,0.1138,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q3_beauty_remove_macro_r01_s3_20260418_173343_661193_pid680776.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q3/beauty/featured_moe_n3/route/Q3_BEAUTY_REMOVE_MACRO_R01_S3.log,0.0,,2026-04-19T02:31:10.358876Z
q3,q3,beauty,featured_moe_n3,route,Q3_BEAUTY_REMOVE_MID_R01_S3,,Q3_BEAUTY_REMOVE_MID_R01_S3,remove_mid,Remove Mid,1,beauty_top01_rfmoe,3,860003,resume,ok,overall_seen_target,0.1820129973235509,0.15915555555555558,0.1289,0.115,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q3_beauty_remove_mid_r01_s3_20260418_173343_602825_pid680775.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q3/beauty/featured_moe_n3/route/Q3_BEAUTY_REMOVE_MID_R01_S3.log,0.0,,2026-04-19T02:31:10.360961Z
q3,q3,beauty,featured_moe_n3,route,Q3_BEAUTY_REMOVE_MICRO_R01_S3,,Q3_BEAUTY_REMOVE_MICRO_R01_S3,remove_micro,Remove Micro,1,beauty_top01_rfmoe,3,860004,resume,ok,overall_seen_target,0.18286666666666665,0.1582351046000962,0.1289,0.1138,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q3_beauty_remove_micro_r01_s3_20260418_173343_601900_pid680774.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q3/beauty/featured_moe_n3/route/Q3_BEAUTY_REMOVE_MICRO_R01_S3.log,0.0,,2026-04-19T02:31:10.363210Z
q3,q3,beauty,featured_moe_n3,route,Q3_BEAUTY_SINGLE_STAGE_MACRO_R01_S3,,Q3_BEAUTY_SINGLE_STAGE_MACRO_R01_S3,single_stage_macro,Macro Only,1,beauty_top01_rfmoe,3,860005,resume,ok,overall_seen_target,0.17941233065917156,0.1525222222222222,0.1247,0.107,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q3_beauty_single_stage_macro_r01_s3_20260418_173343_485318_pid680777.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q3/beauty/featured_moe_n3/route/Q3_BEAUTY_SINGLE_STAGE_MACRO_R01_S3.log,0.0,,2026-04-19T02:31:10.365309Z
q3,q3,beauty,featured_moe_n3,route,Q3_BEAUTY_SINGLE_STAGE_MID_R01_S3,,Q3_BEAUTY_SINGLE_STAGE_MID_R01_S3,single_stage_mid,Mid Only,1,beauty_top01_rfmoe,3,860006,resume,ok,overall_seen_target,0.1834888888888889,0.1572497350999095,0.1252,0.1076,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q3_beauty_single_stage_mid_r01_s3_20260418_173343_690902_pid680779.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q3/beauty/featured_moe_n3/route/Q3_BEAUTY_SINGLE_STAGE_MID_R01_S3.log,0.0,,2026-04-19T02:31:10.367436Z
q3,q3,beauty,featured_moe_n3,route,Q3_BEAUTY_SINGLE_STAGE_MICRO_R01_S3,,Q3_BEAUTY_SINGLE_STAGE_MICRO_R01_S3,single_stage_micro,Micro Only,1,beauty_top01_rfmoe,3,860007,resume,ok,overall_seen_target,0.18046165212630644,0.1569,0.1238,0.1075,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q3_beauty_single_stage_micro_r01_s3_20260418_173343_699889_pid680778.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q3/beauty/featured_moe_n3/route/Q3_BEAUTY_SINGLE_STAGE_MICRO_R01_S3.log,0.0,,2026-04-19T02:31:10.369559Z
q3,q3,beauty,featured_moe_n3,route,Q3_BEAUTY_DENSE_FULL_ONLY_R01_S3,,Q3_BEAUTY_DENSE_FULL_ONLY_R01_S3,dense_full_only,Dense Full,1,beauty_top01_rfmoe,3,860008,resume,ok,overall_seen_target,0.18252294787499765,0.1615598479192342,0.1349,0.1207,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q3_beauty_dense_full_only_r01_s3_20260418_173343_664409_pid680780.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q3/beauty/featured_moe_n3/route/Q3_BEAUTY_DENSE_FULL_ONLY_R01_S3.log,0.0,,2026-04-19T02:31:10.371623Z
q3,q3,beauty,featured_moe_n3,route,Q3_BEAUTY_FULL_THREE_STAGE_R02_S3,,Q3_BEAUTY_FULL_THREE_STAGE_R02_S3,full_three_stage,Full Three-Stage,2,beauty_top02_rfmoe,3,860009,resume,ok,overall_seen_target,0.18836962270252486,0.15563333333333335,0.1358,0.1121,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q3_beauty_full_three_stage_r02_s3_20260418_174111_279510_pid680952.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r23_20260418_045819_003908_pid58490.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q3/beauty/featured_moe_n3/route/Q3_BEAUTY_FULL_THREE_STAGE_R02_S3.log,0.0,,2026-04-19T02:31:10.373711Z
q3,q3,beauty,featured_moe_n3,route,Q3_BEAUTY_REMOVE_MACRO_R02_S3,,Q3_BEAUTY_REMOVE_MACRO_R02_S3,remove_macro,Remove Macro,2,beauty_top02_rfmoe,3,860010,resume,ok,overall_seen_target,0.18464444444444444,0.15844444444444447,0.1308,0.112,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q3_beauty_remove_macro_r02_s3_20260418_174209_951856_pid680976.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r23_20260418_045819_003908_pid58490.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q3/beauty/featured_moe_n3/route/Q3_BEAUTY_REMOVE_MACRO_R02_S3.log,0.0,,2026-04-19T02:31:10.375848Z
