model,best_mrr20_group,best_mrr20_run,best_mrr20_trial,best_hr10_group,best_hr10_run,best_hr10_trial,test_mrr20_group,test_mrr20_run,test_mrr20_trial,test_hr10_group,test_hr10_run,test_hr10_trial,hit_best_mrr20,hit_best_hr10,hit_test_mrr20,hit_test_hr10,trial_idx,trials_progress,status,run_phase,group_key,experiment_note,trial_knobs,log_rel_path
FeaturedMoE_N3,0.0806,0.0803,0.0802,0.1151,0.1146,0.1129,0.1621,0.1615,0.1613,0.1898,0.1878,0.1878,,,,Y,8,8/20,success,A03,FeaturedMoE_N3,plain A03,drop=0.20 lr=0.000371 wd=1e-06,KuaiRecLargeStrictPosV2_0.2/FMoEN3/003_A03_t50_token_anchor.log
FeaturedMoE_N3,0.0806,0.0803,0.0802,0.1151,0.1146,0.1134,0.1621,0.1615,0.1604,0.1898,0.1884,0.1884,,,,Y,14,14/20,success,A03,FeaturedMoE_N3,plain A03,drop=0.10 lr=0.00066 wd=0.0001,KuaiRecLargeStrictPosV2_0.2/FMoEN3/003_A03_t50_token_anchor.log
FeaturedMoE_N3,0.0806,0.0803,0.0798,0.1151,0.1146,0.1100,0.1621,0.1616,0.1616,0.1898,0.1884,0.1872,,,Y,,16,16/20,success,A03,FeaturedMoE_N3,plain A03,drop=0.10 lr=0.00157 wd=0,KuaiRecLargeStrictPosV2_0.2/FMoEN3/003_A03_t50_token_anchor.log
FeaturedMoE_N3,0.0806,0.0794,0.0794,0.1151,0.1082,0.1082,0.1621,0.1594,0.1594,0.1898,0.1808,0.1808,Y,Y,Y,Y,1,1/20,success,F03,FeaturedMoE_N3,plain F03,drop=0.15 lr=0.00663 wd=5e-05,KuaiRecLargeStrictPosV2_0.2/FMoEN3/022_F03_all_complex.log
FeaturedMoE_N3,0.0806,0.0804,0.0804,0.1151,0.1146,0.1146,0.1621,0.1602,0.1602,0.1898,0.1877,0.1877,Y,Y,Y,Y,2,2/20,success,F03,FeaturedMoE_N3,plain F03,drop=0.25 lr=0.000881 wd=0.0001,KuaiRecLargeStrictPosV2_0.2/FMoEN3/022_F03_all_complex.log
FeaturedMoE_N3,0.0806,0.0806,0.0806,0.1151,0.1146,0.1139,0.1621,0.1619,0.1619,0.1898,0.1888,0.1888,Y,,Y,Y,3,3/20,success,F03,FeaturedMoE_N3,plain F03,drop=0.25 lr=0.000624 wd=1e-06,KuaiRecLargeStrictPosV2_0.2/FMoEN3/022_F03_all_complex.log
FeaturedMoE_N3,0.0806,0.0806,0.0804,0.1151,0.1150,0.1150,0.1621,0.1619,0.1605,0.1898,0.1888,0.1880,,Y,,,18,18/20,success,F03,FeaturedMoE_N3,plain F03,drop=0.15 lr=0.000625 wd=0.0001,KuaiRecLargeStrictPosV2_0.2/FMoEN3/022_F03_all_complex.log
FeaturedMoE_N3,0.0806,0.0576,0.0576,0.1151,0.0660,0.0660,0.1621,0.1130,0.1130,0.1898,0.1355,0.1355,Y,Y,Y,Y,1,1/20,success,L03,FeaturedMoE_N3,plain L03,drop=0.25 lr=0.000181 wd=1e-07,KuaiRecLargeStrictPosV2_0.2/FMoEN3/014_L03_layer_macro_midffn_micro.log
FeaturedMoE_N3,0.0806,0.0796,0.0796,0.1151,0.1112,0.1112,0.1621,0.1606,0.1606,0.1898,0.1876,0.1876,Y,Y,Y,Y,2,2/20,success,L03,FeaturedMoE_N3,plain L03,drop=0.10 lr=0.000278 wd=0.0001,KuaiRecLargeStrictPosV2_0.2/FMoEN3/014_L03_layer_macro_midffn_micro.log
FeaturedMoE_N3,0.0806,0.0802,0.0802,0.1151,0.1128,0.1128,0.1621,0.1617,0.1617,0.1898,0.1890,0.1890,Y,Y,Y,Y,3,3/20,success,L03,FeaturedMoE_N3,plain L03,drop=0.25 lr=0.000531 wd=1e-07,KuaiRecLargeStrictPosV2_0.2/FMoEN3/014_L03_layer_macro_midffn_micro.log
FeaturedMoE_N3,0.0806,0.0799,0.0799,0.1151,0.1122,0.1122,0.1621,0.1615,0.1615,0.1898,0.1880,0.1880,Y,Y,Y,Y,1,1/20,success,S03,FeaturedMoE_N3,plain S03,drop=0.10 lr=0.00176 wd=1e-07,KuaiRecLargeStrictPosV2_0.2/FMoEN3/026_S03_plateau_control.log
FeaturedMoE_N3,0.0806,0.0803,0.0803,0.1151,0.1139,0.1139,0.1621,0.1618,0.1618,0.1898,0.1892,0.1892,Y,Y,Y,Y,2,2/20,success,S03,FeaturedMoE_N3,plain S03,drop=0.20 lr=0.00047 wd=1e-07,KuaiRecLargeStrictPosV2_0.2/FMoEN3/026_S03_plateau_control.log
FeaturedMoE_N3,0.0806,0.0803,0.0801,0.1151,0.1139,0.1128,0.1621,0.1620,0.1620,0.1898,0.1894,0.1894,,,Y,Y,6,6/20,success,S03,FeaturedMoE_N3,plain S03,drop=0.20 lr=0.000842 wd=1e-06,KuaiRecLargeStrictPosV2_0.2/FMoEN3/026_S03_plateau_control.log
FeaturedMoE_N3,0.0806,0.0804,0.0804,0.1151,0.1139,0.1139,0.1621,0.1621,0.1621,0.1898,0.1894,0.1893,Y,,Y,,7,7/20,success,S03,FeaturedMoE_N3,plain S03,drop=0.20 lr=0.000354 wd=0,KuaiRecLargeStrictPosV2_0.2/FMoEN3/026_S03_plateau_control.log
FeaturedMoE_N3,0.0806,0.0804,0.0797,0.1151,0.1139,0.1122,0.1621,0.1621,0.1617,0.1906,0.1906,0.1906,,,,Y,8,8/20,success,S03,FeaturedMoE_N3,plain S03,drop=0.25 lr=0.000999 wd=1e-06,KuaiRecLargeStrictPosV2_0.2/FMoEN3/026_S03_plateau_control.log
FeaturedMoE_N3,0.0806,0.0804,0.0803,0.1151,0.1147,0.1147,0.1621,0.1621,0.1609,0.1906,0.1906,0.1884,,Y,,,10,10/20,success,S03,FeaturedMoE_N3,plain S03,drop=0.20 lr=0.000819 wd=5e-05,KuaiRecLargeStrictPosV2_0.2/FMoEN3/026_S03_plateau_control.log
FeaturedMoE_N3,0.0806,0.0659,0.0659,0.1151,0.0677,0.0677,0.1621,0.1424,0.1424,0.1906,0.1500,0.1500,Y,Y,Y,Y,1,1/20,success,A04,FeaturedMoE_N3,plain A04,drop=0.20 lr=0.000232 wd=1e-07,KuaiRecLargeStrictPosV2_0.2/FMoEN3/004_A04_e41_macro_complex.log
FeaturedMoE_N3,0.0806,0.0659,0.0658,0.1151,0.0687,0.0687,0.1621,0.1424,0.1392,0.1906,0.1500,0.1491,,Y,,,2,2/20,success,A04,FeaturedMoE_N3,plain A04,drop=0.20 lr=0.000165 wd=0,KuaiRecLargeStrictPosV2_0.2/FMoEN3/004_A04_e41_macro_complex.log
FeaturedMoE_N3,0.0806,0.0796,0.0796,0.1151,0.1108,0.1108,0.1621,0.1609,0.1609,0.1906,0.1862,0.1862,Y,Y,Y,Y,4,4/20,success,A04,FeaturedMoE_N3,plain A04,drop=0.20 lr=0.00344 wd=5e-05,KuaiRecLargeStrictPosV2_0.2/FMoEN3/004_A04_e41_macro_complex.log
FeaturedMoE_N3,0.0806,0.0796,0.0796,0.1151,0.1108,0.1107,0.1621,0.1609,0.1609,0.1906,0.1864,0.1864,,,,Y,5,5/20,success,A04,FeaturedMoE_N3,plain A04,drop=0.20 lr=0.00332 wd=5e-05,KuaiRecLargeStrictPosV2_0.2/FMoEN3/004_A04_e41_macro_complex.log
FeaturedMoE_N3,0.0806,0.0797,0.0797,0.1151,0.1108,0.1107,0.1621,0.1618,0.1618,0.1906,0.1886,0.1886,Y,,Y,Y,6,6/20,success,A04,FeaturedMoE_N3,plain A04,drop=0.10 lr=0.000409 wd=1e-06,KuaiRecLargeStrictPosV2_0.2/FMoEN3/004_A04_e41_macro_complex.log
FeaturedMoE_N3,0.0806,0.0801,0.0801,0.1151,0.1132,0.1132,0.1621,0.1618,0.1609,0.1906,0.1888,0.1888,Y,Y,,Y,7,7/20,success,A04,FeaturedMoE_N3,plain A04,drop=0.25 lr=0.000467 wd=5e-05,KuaiRecLargeStrictPosV2_0.2/FMoEN3/004_A04_e41_macro_complex.log
FeaturedMoE_N3,0.0806,0.0801,0.0799,0.1151,0.1132,0.1117,0.1621,0.1619,0.1619,0.1906,0.1890,0.1890,,,Y,Y,11,11/20,success,A04,FeaturedMoE_N3,plain A04,drop=0.15 lr=0.000439 wd=5e-05,KuaiRecLargeStrictPosV2_0.2/FMoEN3/004_A04_e41_macro_complex.log
FeaturedMoE_N3,0.0806,0.0801,0.0799,0.1151,0.1132,0.1127,0.1621,0.1621,0.1621,0.1906,0.1901,0.1901,,,Y,Y,15,15/20,success,A04,FeaturedMoE_N3,plain A04,drop=0.20 lr=0.000573 wd=1e-06,KuaiRecLargeStrictPosV2_0.2/FMoEN3/004_A04_e41_macro_complex.log
FeaturedMoE_N3,0.0806,0.0801,0.0800,0.1151,0.1132,0.1129,0.1622,0.1622,0.1622,0.1906,0.1901,0.1896,,,Y,,19,19/20,success,A04,FeaturedMoE_N3,plain A04,drop=0.20 lr=0.000604 wd=1e-06,KuaiRecLargeStrictPosV2_0.2/FMoEN3/004_A04_e41_macro_complex.log
FeaturedMoE_N3,0.0806,0.0803,0.0803,0.1152,0.1152,0.1152,0.1622,0.1602,0.1602,0.1906,0.1865,0.1865,Y,Y,Y,Y,1,1/20,success,F04,FeaturedMoE_N3,plain F04,drop=0.20 lr=0.000424 wd=0.0001,KuaiRecLargeStrictPosV2_0.2/FMoEN3/023_F04_macro_gated_bias_only.log
FeaturedMoE_N3,0.0806,0.0803,0.0802,0.1152,0.1152,0.1131,0.1622,0.1613,0.1613,0.1906,0.1880,0.1880,,,Y,Y,2,2/20,success,F04,FeaturedMoE_N3,plain F04,drop=0.25 lr=0.00163 wd=0,KuaiRecLargeStrictPosV2_0.2/FMoEN3/023_F04_macro_gated_bias_only.log
FeaturedMoE_N3,0.0806,0.0803,0.0802,0.1152,0.1152,0.1126,0.1622,0.1617,0.1617,0.1906,0.1880,0.1871,,,Y,,3,3/20,success,F04,FeaturedMoE_N3,plain F04,drop=0.10 lr=0.000668 wd=0,KuaiRecLargeStrictPosV2_0.2/FMoEN3/023_F04_macro_gated_bias_only.log
FeaturedMoE_N3,0.0806,0.0803,0.0803,0.1152,0.1152,0.1143,0.1622,0.1618,0.1618,0.1906,0.1882,0.1882,,,Y,Y,4,4/20,success,F04,FeaturedMoE_N3,plain F04,drop=0.20 lr=0.000491 wd=1e-07,KuaiRecLargeStrictPosV2_0.2/FMoEN3/023_F04_macro_gated_bias_only.log
FeaturedMoE_N3,0.0806,0.0803,0.0801,0.1152,0.1152,0.1129,0.1622,0.1619,0.1619,0.1906,0.1882,0.1874,,,Y,,7,7/20,success,F04,FeaturedMoE_N3,plain F04,drop=0.10 lr=0.000538 wd=1e-06,KuaiRecLargeStrictPosV2_0.2/FMoEN3/023_F04_macro_gated_bias_only.log
