early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
False,30,0.1685,ok,0.2412,0.1702,1
False,30,0.1712,ok,0.2428,0.1735,2
False,30,0.1765,ok,0.2431,0.1777,3
False,30,0.1406,ok,0.2109,0.1389,4
