early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,15,1.0,1.0,0.0,0.29666523168475817,0.0,1.731791707932283,0.3689344823360443,0.282595157623291,0.0,0.24183484823279996,0.6564277161802482,1.889494648621814,0.9476339327164124,5.538439291564291,5.514654223437094,5.538439291564291,0.0,1.0,0.0,1.0,0.0,1.0,0.0004011495107514852,0.9995989309389557,0.0003490443279142429,0.9996510359966266,0.0007077323065863715,0.9992925180768509,0.0,0.0,7.454021635271635,5.538439291564291,0.8570765374021231,0.165,ok,0.1759,0.1659,1
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1136,ok,0.1708,0.1151,2
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1647,ok,0.1757,0.1659,3
True,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1638,ok,0.1751,0.1663,4
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1507,ok,0.1735,0.1529,5
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1507,ok,0.1735,0.153,6
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0614,ok,0.0993,0.0638,7
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1648,ok,0.1743,0.1655,8
True,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0286,ok,0.039,0.0304,9
True,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1649,ok,0.1678,0.1641,10
True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0461,ok,0.0499,0.0456,11
True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1646,ok,0.1762,0.167,12
True,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0489,ok,0.0551,0.0479,13
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1422,ok,0.1724,0.1464,14
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1429,ok,0.1718,0.1461,15
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1607,ok,0.1748,0.1626,16
True,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0411,ok,0.0496,0.0409,17
True,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0223,ok,0.0352,0.0238,18
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1631,ok,0.1757,0.1649,19
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165,ok,0.1669,0.164,20
