early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1707,ok,0.1759,0.1691,1
True,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.171,ok,0.1757,0.1692,2
True,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1707,ok,0.1746,0.1685,3
True,9,1.0,1.0,0.0,0.35982116729554037,0.0,2.416852281343815,0.4006103277206421,0.232401043176651,0.0,0.0343864611638905,1.094567010847699,2.996456611100678,0.7001640308254155,5.945449426699427,10.624440489698266,5.945449426699427,0.0035380679272967483,0.9964681836600122,0.0027363531821005577,0.9972693613855889,0.004670991619004925,0.9953399004967545,0.0,1.0,0.00040633269030638413,0.9995937498516411,0.0006250615158553161,0.9993754310014923,0.0010462842806421146,0.9989542628839093,0.0,0.0,9.363868413868413,5.945449426699427,0.9721457088917087,0.1713,ok,0.1738,0.1688,4
True,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1707,ok,0.1746,0.1688,5
True,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1708,ok,0.1751,0.169,6
True,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1705,ok,0.1732,0.1682,7
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1709,ok,0.1748,0.1691,8
True,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.171,ok,0.1757,0.1692,9
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1707,ok,0.1748,0.1691,10
