early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.162,ok,0.168,0.1639,1
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.159,ok,0.1748,0.1619,2
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0473,ok,0.0496,0.0453,3
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0704,ok,0.1203,0.0723,4
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0536,ok,0.0753,0.0523,5
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1597,ok,0.174,0.1622,6
True,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.162,ok,0.1732,0.1649,7
True,15,1.0,1.0,0.0,0.31236717476649134,0.0,1.7308825748197207,0.4721556007862091,0.25512993335723877,0.0,0.04894085992386494,0.6897542753435363,1.9952209027292087,0.8237442357092012,5.00294754982255,5.46660597444736,5.00294754982255,0.0,1.0,0.0,1.0,0.0,1.0,0.0001538772580404279,0.9998461345804576,0.0006007265920948858,0.999399517940742,0.0007650229307982299,0.9992352696246355,0.0,0.0,6.2667673355173354,5.00294754982255,0.9085141283154343,0.1646,ok,0.1732,0.1657,8
True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1626,ok,0.1735,0.1653,9
True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1626,ok,0.1729,0.1655,10
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1597,ok,0.1738,0.1623,11
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1595,ok,0.1743,0.1624,12
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1097,ok,0.1558,0.1092,13
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0742,ok,0.117,0.0722,14
True,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1603,ok,0.1727,0.1643,15
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1362,ok,0.1718,0.1412,16
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.142,ok,0.1727,0.1477,17
True,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1625,ok,0.1735,0.1658,18
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0829,ok,0.1304,0.0803,19
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0739,ok,0.1241,0.0729,20
