early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0554,ok,0.0837,0.056,1
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0873,ok,0.1337,0.0903,2
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0958,ok,0.1604,0.101,3
True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1559,ok,0.1751,0.1569,4
True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1559,ok,0.1743,0.156,5
True,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0476,ok,0.0546,0.048,6
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0547,ok,0.0862,0.0543,7
True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1514,ok,0.1754,0.1535,8
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1115,ok,0.1555,0.1163,9
True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1403,ok,0.1748,0.1428,10
True,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1527,ok,0.1748,0.1549,11
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0586,ok,0.0979,0.0597,12
True,21,1.0,1.0,0.0,0.38957333391030624,0.0,1.7016121154560366,0.4096481502056122,0.23683838546276093,0.0,0.18935393035653492,0.665470205580143,1.9307722840096435,0.9165609235244963,4.122452566202567,5.209384876195642,4.122452566202567,0.0,1.0,0.0,1.0,0.0,1.0,0.00045097915650455477,0.9995491225193102,0.0008768739838304657,0.9991236084044097,0.0013907625477983755,0.9986102041142494,0.0,0.0,6.8760625682500685,4.122452566202567,0.8877781560459286,0.157,ok,0.1748,0.1595,13
True,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0471,ok,0.0526,0.0462,14
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0527,ok,0.0764,0.0522,15
True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1494,ok,0.1759,0.152,16
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1042,ok,0.1585,0.1078,17
True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1519,ok,0.1746,0.1541,18
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0977,ok,0.1418,0.1007,19
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0565,ok,0.09,0.0565,20
