early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,17,0.0806,ok,0.1877,0.1613,1
True,31,0.0805,ok,0.1869,0.1613,2
True,17,0.0805,ok,0.188,0.1616,3
True,15,0.0802,ok,0.1862,0.1607,4
True,17,0.0805,ok,0.1884,0.1616,5
True,17,0.0804,ok,0.1876,0.1615,6
True,53,0.0805,ok,0.1871,0.1612,7
True,53,0.0805,ok,0.1871,0.1612,8
True,26,0.0804,ok,0.1876,0.1612,9
True,17,0.0801,ok,0.1856,0.1606,10
True,23,0.0805,ok,0.1889,0.1614,11
True,16,0.0806,ok,0.1875,0.161,12
True,15,0.0803,ok,0.1873,0.1615,13
True,15,0.0804,ok,0.1858,0.1609,14
True,15,0.0802,ok,0.1859,0.1609,15
True,23,0.0805,ok,0.189,0.1614,16
True,19,0.0805,ok,0.1878,0.1612,17
True,17,0.0801,ok,0.1858,0.1606,18
True,23,0.0804,ok,0.1863,0.1609,19
True,41,0.0805,ok,0.1885,0.1614,20
