model,global_best_valid_mrr20,global_best_test_mrr20,model_best_valid_mrr20,model_best_test_mrr20,run_best_valid_mrr20,run_best_test_mrr20,run_phase,run_id,dataset,hparam_id,seed_id,gpu_id,status,n_completed,interrupted,special_ok,candidate_id,candidate_source,source_stage,transfer_from_dataset,result_path,timestamp_utc
FEARec,0.065800,0.063800,0.065800,0.063800,0.053700,0.050500,P23_SH_C12_MFEAREC_XFER_LASTFM0_03_FAD_H2_R1_C1_S1,SH_MOVIELENS1M_FEAREC_XFER_LASTFM0_03_FAD_H2_R1_C1_S1,movielens1m,XFER_LASTFM0_03_FAD_H2_R1_C1,1,4,run_complete,5,False,True,XFER_lastfm0.03_FAD_H2_R1_C1,final_transfer,Final_all_datasets,lastfm0.03,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/movielens1m/FEARec/movielens1m_FEARec_p23_sh_c12_mfearec_xfer_lastfm0_03_fad_h2_r1_c1_s1_20260410_003325_416703_pid517127.json,2026-04-10T01:09:22.173197Z
FEARec,0.068100,0.072400,0.068100,0.072400,0.068100,0.072400,P23_SH_C12_MFEAREC_ML1M_FEA_STAGEH_REC1_S1,SH_MOVIELENS1M_FEAREC_ML1M_FEA_STAGEH_REC1_S1,movielens1m,ML1M_FEA_STAGEH_REC1,1,6,run_complete,5,False,True,ML1M_FEA_STAGEH_REC1,manual,stageh_manual_bank,movielens1m,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/movielens1m/FEARec/movielens1m_FEARec_p23_sh_c12_mfearec_ml1m_fea_stageh_rec1_s1_20260410_003325_017844_pid517129.json,2026-04-10T01:27:19.293916Z
FEARec,0.068100,0.072400,0.068100,0.072400,0.058300,0.055200,P23_SH_C12_MFEAREC_XFER_LASTFM0_03_FAD_H2_R1_C1_TAU_S1,SH_MOVIELENS1M_FEAREC_XFER_LASTFM0_03_FAD_H2_R1_C1_TAU_S1,movielens1m,XFER_LASTFM0_03_FAD_H2_R1_C1_TAU,1,5,run_complete,5,False,True,XFER_lastfm0.03_FAD_H2_R1_C1_TAU,stageh_screen_variant,Final_all_datasets_variant,lastfm0.03,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/movielens1m/FEARec/movielens1m_FEARec_p23_sh_c12_mfearec_xfer_lastfm0_03_fad_h2_r1_c1_tau_s1_20260410_010523_211096_pid519977.json,2026-04-10T01:41:30.181863Z
FEARec,0.068100,0.072400,0.068100,0.072400,0.065200,0.062000,P23_SH_C12_MFEAREC_XFER_FOURSQUARE_FAD_H1_R1_C2_LIGHT_S1,SH_MOVIELENS1M_FEAREC_XFER_FOURSQUARE_FAD_H1_R1_C2_LIGHT_S1,movielens1m,XFER_FOURSQUARE_FAD_H1_R1_C2_LIGHT,1,4,run_complete,5,False,True,XFER_foursquare_FAD_H1_R1_C2_LIGHT,stageh_screen_variant,Final_all_datasets_variant,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/movielens1m/FEARec/movielens1m_FEARec_p23_sh_c12_mfearec_xfer_foursquare_fad_h1_r1_c2_light_s1_20260410_010927_120888_pid520238.json,2026-04-10T01:45:33.435507Z
FEARec,0.068100,0.072400,0.068100,0.072400,0.053400,0.050000,P23_SH_C12_MFEAREC_XFER_LASTFM0_03_FAD_H2_R1_C1_WDHI_S1,SH_MOVIELENS1M_FEAREC_XFER_LASTFM0_03_FAD_H2_R1_C1_WDHI_S1,movielens1m,XFER_LASTFM0_03_FAD_H2_R1_C1_WDHI,1,7,run_complete,5,False,True,XFER_lastfm0.03_FAD_H2_R1_C1_WDHI,stageh_screen_variant,Final_all_datasets_variant,lastfm0.03,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/movielens1m/FEARec/movielens1m_FEARec_p23_sh_c12_mfearec_xfer_lastfm0_03_fad_h2_r1_c1_wdhi_s1_20260410_010915_105940_pid520209.json,2026-04-10T01:47:41.583048Z
FEARec,0.068100,0.072400,0.068100,0.072400,0.067900,0.066600,P23_SH_C12_MFEAREC_XFER_FOURSQUARE_FAD_H1_R1_C2_TAU_S1,SH_MOVIELENS1M_FEAREC_XFER_FOURSQUARE_FAD_H1_R1_C2_TAU_S1,movielens1m,XFER_FOURSQUARE_FAD_H1_R1_C2_TAU,1,6,run_complete,5,False,True,XFER_foursquare_FAD_H1_R1_C2_TAU,stageh_screen_variant,Final_all_datasets_variant,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/movielens1m/FEARec/movielens1m_FEARec_p23_sh_c12_mfearec_xfer_foursquare_fad_h1_r1_c2_tau_s1_20260410_012724_545423_pid521129.json,2026-04-10T02:02:01.494090Z
FEARec,0.068100,0.072400,0.068100,0.072400,0.064600,0.064100,P23_SH_C12_MFEAREC_XFER_FOURSQUARE_FAD_H1_R1_C2_WDHI_S1,SH_MOVIELENS1M_FEAREC_XFER_FOURSQUARE_FAD_H1_R1_C2_WDHI_S1,movielens1m,XFER_FOURSQUARE_FAD_H1_R1_C2_WDHI,1,5,run_complete,5,False,True,XFER_foursquare_FAD_H1_R1_C2_WDHI,stageh_screen_variant,Final_all_datasets_variant,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/movielens1m/FEARec/movielens1m_FEARec_p23_sh_c12_mfearec_xfer_foursquare_fad_h1_r1_c2_wdhi_s1_20260410_014135_141224_pid522118.json,2026-04-10T02:17:18.441479Z
FEARec,0.068100,0.072400,0.068100,0.072400,0.065000,0.061900,P23_SH_C12_MFEAREC_ML1M_FEA_STAGEH_REC1_LIGHT_S1,SH_MOVIELENS1M_FEAREC_ML1M_FEA_STAGEH_REC1_LIGHT_S1,movielens1m,ML1M_FEA_STAGEH_REC1_LIGHT,1,4,run_complete,5,False,True,ML1M_FEA_STAGEH_REC1_LIGHT,stageh_screen_variant,stageh_manual_bank_variant,movielens1m,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/movielens1m/FEARec/movielens1m_FEARec_p23_sh_c12_mfearec_ml1m_fea_stageh_rec1_light_s1_20260410_014538_424126_pid522388.json,2026-04-10T02:38:20.773583Z
FEARec,0.072600,0.072400,0.072600,0.072400,0.072600,0.065300,P23_SH_C12_MFEAREC_ML1M_FEA_STAGEH_REC1_TAU_S1,SH_MOVIELENS1M_FEAREC_ML1M_FEA_STAGEH_REC1_TAU_S1,movielens1m,ML1M_FEA_STAGEH_REC1_TAU,1,7,run_complete,5,False,True,ML1M_FEA_STAGEH_REC1_TAU,stageh_screen_variant,stageh_manual_bank_variant,movielens1m,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/movielens1m/FEARec/movielens1m_FEARec_p23_sh_c12_mfearec_ml1m_fea_stageh_rec1_tau_s1_20260410_014746_912132_pid522527.json,2026-04-10T02:45:21.214140Z
FEARec,0.072600,0.072400,0.072600,0.072400,0.069500,0.067700,P23_SH_C12_MFEAREC_FB_13_S1,SH_MOVIELENS1M_FEAREC_FB_13_S1,movielens1m,FB_13,1,5,run_complete,5,False,True,FB_13,global_fallback,fallback,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/movielens1m/FEARec/movielens1m_FEARec_p23_sh_c12_mfearec_fb_13_s1_20260410_021723_533528_pid524168.json,2026-04-10T02:54:21.803679Z
FEARec,0.072600,0.072400,0.072600,0.072400,0.069900,0.065100,P23_SH_C12_MFEAREC_ML1M_FEA_STAGEH_REC1_WDHI_S1,SH_MOVIELENS1M_FEAREC_ML1M_FEA_STAGEH_REC1_WDHI_S1,movielens1m,ML1M_FEA_STAGEH_REC1_WDHI,1,6,run_complete,5,False,True,ML1M_FEA_STAGEH_REC1_WDHI,stageh_screen_variant,stageh_manual_bank_variant,movielens1m,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/movielens1m/FEARec/movielens1m_FEARec_p23_sh_c12_mfearec_ml1m_fea_stageh_rec1_wdhi_s1_20260410_020206_467011_pid523295.json,2026-04-10T03:05:11.489735Z
FEARec,0.072600,0.072400,0.072600,0.072400,0.062500,0.063300,P23_SH_C12_MFEAREC_FB_14_S1,SH_MOVIELENS1M_FEAREC_FB_14_S1,movielens1m,FB_14,1,4,run_complete,5,False,True,FB_14,global_fallback,fallback,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/movielens1m/FEARec/movielens1m_FEARec_p23_sh_c12_mfearec_fb_14_s1_20260410_023825_803997_pid525320.json,2026-04-10T03:15:05.105320Z
DuoRec,0.072600,0.072400,0.071500,0.065900,0.071500,0.065900,P23_SH_C03_MDUOREC_XFER_FOURSQUARE_FAD_H2_R1_C2_S1,SH_MOVIELENS1M_DUOREC_XFER_FOURSQUARE_FAD_H2_R1_C2_S1,movielens1m,XFER_FOURSQUARE_FAD_H2_R1_C2,1,5,run_complete,5,False,True,XFER_foursquare_FAD_H2_R1_C2,final_transfer,Final_all_datasets,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/movielens1m/DuoRec/movielens1m_DuoRec_p23_sh_c03_mduorec_xfer_foursquare_fad_h2_r1_c2_s1_20260410_034530_109241_pid529288.json,2026-04-10T04:07:27.417652Z
DuoRec,0.072600,0.072400,0.071500,0.066200,0.069900,0.066200,P23_SH_C03_MDUOREC_XFER_LASTFM0_03_FAD_H2_R1_C1_S1,SH_MOVIELENS1M_DUOREC_XFER_LASTFM0_03_FAD_H2_R1_C1_S1,movielens1m,XFER_LASTFM0_03_FAD_H2_R1_C1,1,7,run_complete,5,False,True,XFER_lastfm0.03_FAD_H2_R1_C1,final_transfer,Final_all_datasets,lastfm0.03,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/movielens1m/DuoRec/movielens1m_DuoRec_p23_sh_c03_mduorec_xfer_lastfm0_03_fad_h2_r1_c1_s1_20260410_034118_704004_pid529027.json,2026-04-10T04:11:08.654132Z
DuoRec,0.072600,0.072400,0.071500,0.066200,0.068500,0.066200,P23_SH_C03_MDUOREC_XFER_LASTFM0_03_FAD_H2_R1_C1_LIGHT_S1,SH_MOVIELENS1M_DUOREC_XFER_LASTFM0_03_FAD_H2_R1_C1_LIGHT_S1,movielens1m,XFER_LASTFM0_03_FAD_H2_R1_C1_LIGHT,1,4,run_complete,5,False,True,XFER_lastfm0.03_FAD_H2_R1_C1_LIGHT,stageh_screen_variant,Final_all_datasets_variant,lastfm0.03,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/movielens1m/DuoRec/movielens1m_DuoRec_p23_sh_c03_mduorec_xfer_lastfm0_03_fad_h2_r1_c1_light_s1_20260410_035019_504598_pid529651.json,2026-04-10T04:20:13.226609Z
DuoRec,0.073800,0.072400,0.073800,0.066300,0.073800,0.066300,P23_SH_C03_MDUOREC_ML1M_DUO_STAGEH_REC1_S1,SH_MOVIELENS1M_DUOREC_ML1M_DUO_STAGEH_REC1_S1,movielens1m,ML1M_DUO_STAGEH_REC1,1,6,run_complete,5,False,True,ML1M_DUO_STAGEH_REC1,manual,stageh_manual_bank,movielens1m,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/movielens1m/DuoRec/movielens1m_DuoRec_p23_sh_c03_mduorec_ml1m_duo_stageh_rec1_s1_20260410_034842_405033_pid529511.json,2026-04-10T04:26:18.605919Z
DuoRec,0.073800,0.072400,0.073800,0.066300,0.069800,0.063800,P23_SH_C03_MDUOREC_XFER_LASTFM0_03_FAD_H2_R1_C1_TAU_S1,SH_MOVIELENS1M_DUOREC_XFER_LASTFM0_03_FAD_H2_R1_C1_TAU_S1,movielens1m,XFER_LASTFM0_03_FAD_H2_R1_C1_TAU,1,5,run_complete,5,False,True,XFER_lastfm0.03_FAD_H2_R1_C1_TAU,stageh_screen_variant,Final_all_datasets_variant,lastfm0.03,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/movielens1m/DuoRec/movielens1m_DuoRec_p23_sh_c03_mduorec_xfer_lastfm0_03_fad_h2_r1_c1_tau_s1_20260410_040732_473797_pid530593.json,2026-04-10T04:37:18.278520Z
DuoRec,0.073800,0.072400,0.073800,0.066300,0.069100,0.066300,P23_SH_C03_MDUOREC_XFER_FOURSQUARE_FAD_H2_R1_C2_LIGHT_S1,SH_MOVIELENS1M_DUOREC_XFER_FOURSQUARE_FAD_H2_R1_C2_LIGHT_S1,movielens1m,XFER_FOURSQUARE_FAD_H2_R1_C2_LIGHT,1,4,run_complete,5,False,True,XFER_foursquare_FAD_H2_R1_C2_LIGHT,stageh_screen_variant,Final_all_datasets_variant,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/movielens1m/DuoRec/movielens1m_DuoRec_p23_sh_c03_mduorec_xfer_foursquare_fad_h2_r1_c2_light_s1_20260410_042018_356537_pid531512.json,2026-04-10T04:38:56.384749Z
DuoRec,0.073800,0.072400,0.073800,0.066300,0.068500,0.064100,P23_SH_C03_MDUOREC_XFER_LASTFM0_03_FAD_H2_R1_C1_WDHI_S1,SH_MOVIELENS1M_DUOREC_XFER_LASTFM0_03_FAD_H2_R1_C1_WDHI_S1,movielens1m,XFER_LASTFM0_03_FAD_H2_R1_C1_WDHI,1,7,run_complete,5,False,True,XFER_lastfm0.03_FAD_H2_R1_C1_WDHI,stageh_screen_variant,Final_all_datasets_variant,lastfm0.03,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/movielens1m/DuoRec/movielens1m_DuoRec_p23_sh_c03_mduorec_xfer_lastfm0_03_fad_h2_r1_c1_wdhi_s1_20260410_041113_689537_pid530804.json,2026-04-10T04:41:04.521855Z
DuoRec,0.073800,0.072400,0.073800,0.067700,0.073700,0.067700,P23_SH_C03_MDUOREC_XFER_FOURSQUARE_FAD_H2_R1_C2_TAU_S1,SH_MOVIELENS1M_DUOREC_XFER_FOURSQUARE_FAD_H2_R1_C2_TAU_S1,movielens1m,XFER_FOURSQUARE_FAD_H2_R1_C2_TAU,1,6,run_complete,5,False,True,XFER_foursquare_FAD_H2_R1_C2_TAU,stageh_screen_variant,Final_all_datasets_variant,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/movielens1m/DuoRec/movielens1m_DuoRec_p23_sh_c03_mduorec_xfer_foursquare_fad_h2_r1_c2_tau_s1_20260410_042624_020089_pid531823.json,2026-04-10T04:48:28.982538Z
DuoRec,0.073800,0.072400,0.073800,0.067700,0.071900,0.066400,P23_SH_C03_MDUOREC_XFER_FOURSQUARE_FAD_H2_R1_C2_WDHI_S1,SH_MOVIELENS1M_DUOREC_XFER_FOURSQUARE_FAD_H2_R1_C2_WDHI_S1,movielens1m,XFER_FOURSQUARE_FAD_H2_R1_C2_WDHI,1,5,run_complete,5,False,True,XFER_foursquare_FAD_H2_R1_C2_WDHI,stageh_screen_variant,Final_all_datasets_variant,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/movielens1m/DuoRec/movielens1m_DuoRec_p23_sh_c03_mduorec_xfer_foursquare_fad_h2_r1_c2_wdhi_s1_20260410_043723_366504_pid532416.json,2026-04-10T05:02:30.909558Z
DuoRec,0.073800,0.072400,0.073800,0.067700,0.072900,0.067300,P23_SH_C03_MDUOREC_ML1M_DUO_STAGEH_REC1_LIGHT_S1,SH_MOVIELENS1M_DUOREC_ML1M_DUO_STAGEH_REC1_LIGHT_S1,movielens1m,ML1M_DUO_STAGEH_REC1_LIGHT,1,4,run_complete,5,False,True,ML1M_DUO_STAGEH_REC1_LIGHT,stageh_screen_variant,stageh_manual_bank_variant,movielens1m,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/movielens1m/DuoRec/movielens1m_DuoRec_p23_sh_c03_mduorec_ml1m_duo_stageh_rec1_light_s1_20260410_043901_551366_pid532511.json,2026-04-10T05:22:33.208942Z
GRU4Rec,0.073800,0.072400,0.059200,0.057000,0.059200,0.057000,P23_SH_C08_MGRU4REC_XFER_LASTFM0_03_FAD_H2_R1_C1_S1,SH_MOVIELENS1M_GRU4REC_XFER_LASTFM0_03_FAD_H2_R1_C1_S1,movielens1m,XFER_LASTFM0_03_FAD_H2_R1_C1,1,4,run_complete,6,False,True,XFER_lastfm0.03_FAD_H2_R1_C1,final_transfer,Final_all_datasets,lastfm0.03,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/movielens1m/GRU4Rec/movielens1m_GRU4Rec_p23_sh_c08_mgru4rec_xfer_lastfm0_03_fad_h2_r1_c1_s1_20260410_113634_939083_pid550747.json,2026-04-10T11:45:44.772824Z
GRU4Rec,0.073800,0.072400,0.068600,0.063300,0.068600,0.063300,P23_SH_C08_MGRU4REC_ML1M_GRU_STAGEH_REC1_S1,SH_MOVIELENS1M_GRU4REC_ML1M_GRU_STAGEH_REC1_S1,movielens1m,ML1M_GRU_STAGEH_REC1,1,5,run_complete,6,False,True,ML1M_GRU_STAGEH_REC1,manual,stageh_manual_bank,movielens1m,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/movielens1m/GRU4Rec/movielens1m_GRU4Rec_p23_sh_c08_mgru4rec_ml1m_gru_stageh_rec1_s1_20260410_113655_471445_pid550775.json,2026-04-10T11:45:55.788257Z
GRU4Rec,0.073800,0.072400,0.068600,0.063300,0.064800,0.056200,P23_SH_C08_MGRU4REC_XFER_LASTFM0_03_FAD_H2_R1_C1_LRHI_S1,SH_MOVIELENS1M_GRU4REC_XFER_LASTFM0_03_FAD_H2_R1_C1_LRHI_S1,movielens1m,XFER_LASTFM0_03_FAD_H2_R1_C1_LRHI,1,7,run_complete,6,False,True,XFER_lastfm0.03_FAD_H2_R1_C1_LRHI,stageh_screen_variant,Final_all_datasets_variant,lastfm0.03,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/movielens1m/GRU4Rec/movielens1m_GRU4Rec_p23_sh_c08_mgru4rec_xfer_lastfm0_03_fad_h2_r1_c1_lrhi_s1_20260410_113727_302325_pid550812.json,2026-04-10T11:47:22.893011Z
