global_best_valid_mrr20,global_best_test_mrr20,model,model_best_valid_mrr20,model_best_test_mrr20,run_best_valid_mrr20,run_best_test_mrr20,profile_id,parent_profile_id,concept_id,detail_id,parent_run_phase,lr_band_id,lr_lo,lr_hi,lr_center,stage_id,run_phase,run_id,dataset,hparam_id,seed_id,gpu_id,status,n_completed,interrupted,special_ok,result_path,timestamp_utc
0.013000,0.005800,GRU4Rec,0.013000,0.005800,0.002200,0.001100,D3,C7,FOCUS,D3,P18_SC_D01_M01_P02_GRU4REC_B7_C7_S1,"LR4,LR5",1.142046e-03,8.550000e-03,3.124819e-03,D,P19_SC_D01_M01_P02_GRU4REC_C7_D3_S1,SC_AMAZON_BEAUTY_GRU4REC_C7_D3_S1,amazon_beauty,C7_D3,1,5,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/amazon_beauty/GRU4Rec/amazon_beauty_GRU4Rec_p19_sc_d01_m01_p02_gru4rec_c7_d3_s1_20260404_051636_831896_pid88575.json,2026-04-04T05:17:11.093398Z
0.013000,0.005800,GRU4Rec,0.013000,0.005800,0.005700,0.000000,D5,C7,FOCUS,D5,P18_SC_D01_M01_P02_GRU4REC_B7_C7_S1,"LR4,LR5",8.219272e-04,8.250000e-03,2.604016e-03,D,P19_SC_D01_M01_P02_GRU4REC_C7_D5_S1,SC_AMAZON_BEAUTY_GRU4REC_C7_D5_S1,amazon_beauty,C7_D5,1,6,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/amazon_beauty/GRU4Rec/amazon_beauty_GRU4Rec_p19_sc_d01_m01_p02_gru4rec_c7_d5_s1_20260404_051645_956490_pid88644.json,2026-04-04T05:17:18.162713Z
0.013000,0.005800,GRU4Rec,0.013000,0.005800,0.008800,0.000000,D4,C7,FOCUS,D4,P18_SC_D01_M01_P02_GRU4REC_B7_C7_S1,"LR4,LR5",1.157273e-03,1.000000e-02,3.401872e-03,D,P19_SC_D01_M01_P02_GRU4REC_C7_D4_S1,SC_AMAZON_BEAUTY_GRU4REC_C7_D4_S1,amazon_beauty,C7_D4,1,7,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/amazon_beauty/GRU4Rec/amazon_beauty_GRU4Rec_p19_sc_d01_m01_p02_gru4rec_c7_d4_s1_20260404_051638_949960_pid88590.json,2026-04-04T05:17:22.245634Z
0.013000,0.005800,GRU4Rec,0.013000,0.005800,0.008800,0.000000,D6,C7,FOCUS,D6,P18_SC_D01_M01_P02_GRU4REC_B7_C7_S1,"LR4,LR5",1.262898e-03,1.000000e-02,3.553727e-03,D,P19_SC_D01_M01_P02_GRU4REC_C7_D6_S1,SC_AMAZON_BEAUTY_GRU4REC_C7_D6_S1,amazon_beauty,C7_D6,1,4,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/amazon_beauty/GRU4Rec/amazon_beauty_GRU4Rec_p19_sc_d01_m01_p02_gru4rec_c7_d6_s1_20260404_051658_145923_pid88717.json,2026-04-04T05:17:39.338322Z
0.013000,0.005800,GRU4Rec,0.013000,0.005800,0.002900,0.003800,D8,C7,FOCUS,D8,P18_SC_D01_M01_P02_GRU4REC_B7_C7_S1,"LR4,LR5",1.116667e-03,8.360000e-03,3.055379e-03,D,P19_SC_D01_M01_P02_GRU4REC_C7_D8_S1,SC_AMAZON_BEAUTY_GRU4REC_C7_D8_S1,amazon_beauty,C7_D8,1,6,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/amazon_beauty/GRU4Rec/amazon_beauty_GRU4Rec_p19_sc_d01_m01_p02_gru4rec_c7_d8_s1_20260404_051723_219373_pid88885.json,2026-04-04T05:17:52.418808Z
0.019700,0.005800,GRU4Rec,0.019700,0.005800,0.019700,0.001800,D7,C7,FOCUS,D7,P18_SC_D01_M01_P02_GRU4REC_B7_C7_S1,"LR4,LR5",1.161657e-03,1.000000e-02,3.408309e-03,D,P19_SC_D01_M01_P02_GRU4REC_C7_D7_S1,SC_AMAZON_BEAUTY_GRU4REC_C7_D7_S1,amazon_beauty,C7_D7,1,5,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/amazon_beauty/GRU4Rec/amazon_beauty_GRU4Rec_p19_sc_d01_m01_p02_gru4rec_c7_d7_s1_20260404_051716_111147_pid88822.json,2026-04-04T05:17:53.494805Z
0.097300,0.079400,DuoRec,0.097300,0.079400,0.097300,0.079400,D1,C8,FOCUS,D1,P18_SC_D01_M02_P01_DUOREC_B7_C8_S1,"LR3,LR2",2.400182e-04,3.599641e-03,9.295049e-04,D,P19_SC_D01_M02_P01_DUOREC_C8_D1_S1,SC_AMAZON_BEAUTY_DUOREC_C8_D1_S1,amazon_beauty,C8_D1,1,7,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/amazon_beauty/DuoRec/amazon_beauty_DuoRec_p19_sc_d01_m02_p01_duorec_c8_d1_s1_20260404_051727_365873_pid88916.json,2026-04-04T05:18:38.619722Z
0.098800,0.079400,DuoRec,0.098800,0.079400,0.098800,0.078900,D2,C8,FOCUS,D2,P18_SC_D01_M02_P01_DUOREC_B7_C8_S1,"LR3,LR2",2.448186e-04,4.116295e-03,1.003865e-03,D,P19_SC_D01_M02_P01_DUOREC_C8_D2_S1,SC_AMAZON_BEAUTY_DUOREC_C8_D2_S1,amazon_beauty,C8_D2,1,4,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/amazon_beauty/DuoRec/amazon_beauty_DuoRec_p19_sc_d01_m02_p01_duorec_c8_d2_s1_20260404_051744_575258_pid88989.json,2026-04-04T05:19:19.731330Z
0.098800,0.079400,DuoRec,0.098800,0.079400,0.098600,0.079400,D4,C8,FOCUS,D4,P18_SC_D01_M02_P01_DUOREC_B7_C8_S1,"LR3,LR2",1.958549e-04,6.352308e-03,1.115406e-03,D,P19_SC_D01_M02_P01_DUOREC_C8_D4_S1,SC_AMAZON_BEAUTY_DUOREC_C8_D4_S1,amazon_beauty,C8_D4,1,5,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/amazon_beauty/DuoRec/amazon_beauty_DuoRec_p19_sc_d01_m02_p01_duorec_c8_d4_s1_20260404_051758_597259_pid89061.json,2026-04-04T05:19:34.820073Z
0.114000,0.082300,DuoRec,0.114000,0.082300,0.114000,0.082300,D3,C8,FOCUS,D3,P18_SC_D01_M02_P01_DUOREC_B7_C8_S1,"LR3,LR2",1.932778e-04,3.620815e-03,8.365544e-04,D,P19_SC_D01_M02_P01_DUOREC_C8_D3_S1,SC_AMAZON_BEAUTY_DUOREC_C8_D3_S1,amazon_beauty,C8_D3,1,6,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/amazon_beauty/DuoRec/amazon_beauty_DuoRec_p19_sc_d01_m02_p01_duorec_c8_d3_s1_20260404_051757_544747_pid89051.json,2026-04-04T05:20:36.957084Z
0.114000,0.087700,DuoRec,0.114000,0.087700,0.113700,0.087700,D5,C8,FOCUS,D5,P18_SC_D01_M02_P01_DUOREC_B7_C8_S1,"LR3,LR2",1.391015e-04,3.493769e-03,6.971287e-04,D,P19_SC_D01_M02_P01_DUOREC_C8_D5_S1,SC_AMAZON_BEAUTY_DUOREC_C8_D5_S1,amazon_beauty,C8_D5,1,7,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/amazon_beauty/DuoRec/amazon_beauty_DuoRec_p19_sc_d01_m02_p01_duorec_c8_d5_s1_20260404_051843_955306_pid89207.json,2026-04-04T05:20:51.034451Z
0.114000,0.087700,DuoRec,0.114000,0.087700,0.097800,0.078900,D7,C8,FOCUS,D7,P18_SC_D01_M02_P01_DUOREC_B7_C8_S1,"LR3,LR2",1.965967e-04,4.937861e-03,9.852752e-04,D,P19_SC_D01_M02_P01_DUOREC_C8_D7_S1,SC_AMAZON_BEAUTY_DUOREC_C8_D7_S1,amazon_beauty,C8_D7,1,5,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/amazon_beauty/DuoRec/amazon_beauty_DuoRec_p19_sc_d01_m02_p01_duorec_c8_d7_s1_20260404_051939_813472_pid89391.json,2026-04-04T05:20:52.115011Z
0.114000,0.087700,DuoRec,0.114000,0.087700,0.097900,0.078900,D6,C8,FOCUS,D6,P18_SC_D01_M02_P01_DUOREC_B7_C8_S1,"LR3,LR2",2.137305e-04,4.891277e-03,1.022455e-03,D,P19_SC_D01_M02_P01_DUOREC_C8_D6_S1,SC_AMAZON_BEAUTY_DUOREC_C8_D6_S1,amazon_beauty,C8_D6,1,4,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/amazon_beauty/DuoRec/amazon_beauty_DuoRec_p19_sc_d01_m02_p01_duorec_c8_d6_s1_20260404_051924_869872_pid89335.json,2026-04-04T05:21:00.181913Z
0.114000,0.087700,DuoRec,0.114000,0.087700,0.099900,0.078900,D1,C8,FOCUS,D1,P18_SC_D01_M02_P02_DUOREC_B8_C8_S1,"LR3,LR2",1.556252e-04,2.042525e-03,5.637981e-04,D,P19_SC_D01_M02_P02_DUOREC_C8_D1_S1,SC_AMAZON_BEAUTY_DUOREC_C8_D1_S1,amazon_beauty,C8_D1,1,7,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/amazon_beauty/DuoRec/amazon_beauty_DuoRec_p19_sc_d01_m02_p02_duorec_c8_d1_s1_20260404_052056_078082_pid89588.json,2026-04-04T05:22:55.379816Z
0.118500,0.087700,DuoRec,0.118500,0.087700,0.118500,0.083000,D8,C8,FOCUS,D8,P18_SC_D01_M02_P01_DUOREC_B7_C8_S1,"LR3,LR2",1.889828e-04,3.540353e-03,8.179643e-04,D,P19_SC_D01_M02_P01_DUOREC_C8_D8_S1,SC_AMAZON_BEAUTY_DUOREC_C8_D8_S1,amazon_beauty,C8_D8,1,6,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/amazon_beauty/DuoRec/amazon_beauty_DuoRec_p19_sc_d01_m02_p01_duorec_c8_d8_s1_20260404_052041_929901_pid89532.json,2026-04-04T05:23:16.469558Z
0.118500,0.087700,DuoRec,0.118500,0.087700,0.103200,0.080000,D3,C8,FOCUS,D3,P18_SC_D01_M02_P02_DUOREC_B8_C8_S1,"LR3,LR2",1.253192e-04,2.054540e-03,5.074183e-04,D,P19_SC_D01_M02_P02_DUOREC_C8_D3_S1,SC_AMAZON_BEAUTY_DUOREC_C8_D3_S1,amazon_beauty,C8_D3,1,4,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/amazon_beauty/DuoRec/amazon_beauty_DuoRec_p19_sc_d01_m02_p02_duorec_c8_d3_s1_20260404_052105_387645_pid89651.json,2026-04-04T05:23:44.567859Z
0.118500,0.087700,DuoRec,0.118500,0.087700,0.097300,0.075000,D2,C8,FOCUS,D2,P18_SC_D01_M02_P02_DUOREC_B8_C8_S1,"LR3,LR2",1.587377e-04,2.335687e-03,6.089019e-04,D,P19_SC_D01_M02_P02_DUOREC_C8_D2_S1,SC_AMAZON_BEAUTY_DUOREC_C8_D2_S1,amazon_beauty,C8_D2,1,5,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/amazon_beauty/DuoRec/amazon_beauty_DuoRec_p19_sc_d01_m02_p02_duorec_c8_d2_s1_20260404_052057_185111_pid89598.json,2026-04-04T05:24:00.659775Z
0.118500,0.088200,DuoRec,0.118500,0.088200,0.106700,0.088200,D5,C8,FOCUS,D5,P18_SC_D01_M02_P02_DUOREC_B8_C8_S1,"LR3,LR2",9.019185e-05,1.982451e-03,4.228486e-04,D,P19_SC_D01_M02_P02_DUOREC_C8_D5_S1,SC_AMAZON_BEAUTY_DUOREC_C8_D5_S1,amazon_beauty,C8_D5,1,6,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/amazon_beauty/DuoRec/amazon_beauty_DuoRec_p19_sc_d01_m02_p02_duorec_c8_d5_s1_20260404_052321_384152_pid89987.json,2026-04-04T05:25:22.821206Z
0.118500,0.088200,DuoRec,0.118500,0.088200,0.094200,0.078900,D6,C8,FOCUS,D6,P18_SC_D01_M02_P02_DUOREC_B8_C8_S1,"LR3,LR2",1.385805e-04,2.775431e-03,6.201779e-04,D,P19_SC_D01_M02_P02_DUOREC_C8_D6_S1,SC_AMAZON_BEAUTY_DUOREC_C8_D6_S1,amazon_beauty,C8_D6,1,4,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/amazon_beauty/DuoRec/amazon_beauty_DuoRec_p19_sc_d01_m02_p02_duorec_c8_d6_s1_20260404_052349_633146_pid90044.json,2026-04-04T05:25:56.934376Z
0.118500,0.088200,DuoRec,0.118500,0.088200,0.097300,0.078900,D4,C8,FOCUS,D4,P18_SC_D01_M02_P02_DUOREC_B8_C8_S1,"LR3,LR2",1.269901e-04,3.604456e-03,6.765577e-04,D,P19_SC_D01_M02_P02_DUOREC_C8_D4_S1,SC_AMAZON_BEAUTY_DUOREC_C8_D4_S1,amazon_beauty,C8_D4,1,7,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/amazon_beauty/DuoRec/amazon_beauty_DuoRec_p19_sc_d01_m02_p02_duorec_c8_d4_s1_20260404_052300_359691_pid89869.json,2026-04-04T05:26:10.028421Z
0.118500,0.088200,DuoRec,0.118500,0.088200,0.097300,0.079600,D7,C8,FOCUS,D7,P18_SC_D01_M02_P02_DUOREC_B8_C8_S1,"LR3,LR2",1.274711e-04,2.801864e-03,5.976260e-04,D,P19_SC_D01_M02_P02_DUOREC_C8_D7_S1,SC_AMAZON_BEAUTY_DUOREC_C8_D7_S1,amazon_beauty,C8_D7,1,5,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/amazon_beauty/DuoRec/amazon_beauty_DuoRec_p19_sc_d01_m02_p02_duorec_c8_d7_s1_20260404_052406_041954_pid90099.json,2026-04-04T05:26:33.122953Z
0.118500,0.088200,DIFSR,0.100100,0.064800,0.100100,0.064800,D1,C7,FOCUS,D1,P18_SC_D01_M03_P02_DIFSR_B7_C7_S1,"LR4,LR6",1.585078e-03,8.500000e-03,3.670580e-03,D,P19_SC_D01_M03_P01_DIFSR_C7_D1_S1,SC_AMAZON_BEAUTY_DIFSR_C7_D1_S1,amazon_beauty,C7_D1,1,4,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/amazon_beauty/DIFSR/amazon_beauty_DIFSR_p19_sc_d01_m03_p01_difsr_c7_d1_s1_20260404_052602_137432_pid90363.json,2026-04-04T05:26:38.198562Z
0.118500,0.088200,DIFSR,0.100100,0.078900,0.099100,0.078900,D2,C7,FOCUS,D2,P18_SC_D01_M03_P02_DIFSR_B7_C7_S1,"LR4,LR6",1.616779e-03,9.720000e-03,3.964227e-03,D,P19_SC_D01_M03_P01_DIFSR_C7_D2_S1,SC_AMAZON_BEAUTY_DIFSR_C7_D2_S1,amazon_beauty,C7_D2,1,7,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/amazon_beauty/DIFSR/amazon_beauty_DIFSR_p19_sc_d01_m03_p01_difsr_c7_d2_s1_20260404_052615_182743_pid90448.json,2026-04-04T05:26:48.288020Z
0.118500,0.088200,DIFSR,0.100100,0.078900,0.097800,0.078900,D3,C7,FOCUS,D3,P18_SC_D01_M03_P02_DIFSR_B7_C7_S1,"LR4,LR6",1.276405e-03,8.550000e-03,3.303522e-03,D,P19_SC_D01_M03_P01_DIFSR_C7_D3_S1,SC_AMAZON_BEAUTY_DIFSR_C7_D3_S1,amazon_beauty,C7_D3,1,5,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/amazon_beauty/DIFSR/amazon_beauty_DIFSR_p19_sc_d01_m03_p01_difsr_c7_d3_s1_20260404_052638_145946_pid90532.json,2026-04-04T05:27:09.386856Z
0.118500,0.088200,DIFSR,0.100100,0.079500,0.099500,0.079500,D4,C7,FOCUS,D4,P18_SC_D01_M03_P02_DIFSR_B7_C7_S1,"LR4,LR6",1.293423e-03,1.000000e-02,3.596419e-03,D,P19_SC_D01_M03_P01_DIFSR_C7_D4_S1,SC_AMAZON_BEAUTY_DIFSR_C7_D4_S1,amazon_beauty,C7_D4,1,4,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/amazon_beauty/DIFSR/amazon_beauty_DIFSR_p19_sc_d01_m03_p01_difsr_c7_d4_s1_20260404_052643_187232_pid90568.json,2026-04-04T05:27:18.476526Z
0.118500,0.088200,DIFSR,0.100100,0.079500,0.098300,0.078900,D5,C7,FOCUS,D5,P18_SC_D01_M03_P02_DIFSR_B7_C7_S1,"LR4,LR6",9.186245e-04,8.250000e-03,2.752935e-03,D,P19_SC_D01_M03_P01_DIFSR_C7_D5_S1,SC_AMAZON_BEAUTY_DIFSR_C7_D5_S1,amazon_beauty,C7_D5,1,7,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/amazon_beauty/DIFSR/amazon_beauty_DIFSR_p19_sc_d01_m03_p01_difsr_c7_d5_s1_20260404_052653_329764_pid90632.json,2026-04-04T05:27:26.568244Z
0.118500,0.088200,DuoRec,0.118500,0.088200,0.103800,0.075300,D8,C8,FOCUS,D8,P18_SC_D01_M02_P02_DUOREC_B8_C8_S1,"LR3,LR2",1.225343e-04,2.008883e-03,4.961423e-04,D,P19_SC_D01_M02_P02_DUOREC_C8_D8_S1,SC_AMAZON_BEAUTY_DUOREC_C8_D8_S1,amazon_beauty,C8_D8,1,6,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/amazon_beauty/DuoRec/amazon_beauty_DuoRec_p19_sc_d01_m02_p02_duorec_c8_d8_s1_20260404_052527_942518_pid90300.json,2026-04-04T05:27:30.638299Z
0.118500,0.088200,DIFSR,0.100300,0.079500,0.100300,0.078900,D6,C7,FOCUS,D6,P18_SC_D01_M03_P02_DIFSR_B7_C7_S1,"LR4,LR6",1.411474e-03,1.000000e-02,3.756959e-03,D,P19_SC_D01_M03_P01_DIFSR_C7_D6_S1,SC_AMAZON_BEAUTY_DIFSR_C7_D6_S1,amazon_beauty,C7_D6,1,5,run_complete,12,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/staged_microwide_anchor2_core5/P19/amazon_beauty/DIFSR/amazon_beauty_DIFSR_p19_sc_d01_m03_p01_difsr_c7_d6_s1_20260404_052714_408771_pid90737.json,2026-04-04T05:27:49.718317Z
