question,stage,dataset,model,family,job_id,parent_job_id,run_phase,setting_key,setting_label,base_rank,base_tag,seed_id,runtime_seed,gpu_id,status,selection_rule,valid_score,test_score,best_valid_mrr20,test_mrr20,checkpoint_file,result_path,base_result_json,log_path,elapsed_sec,error,timestamp_utc
a09,a09,beauty,featured_moe_n3,route,A09_BEAUTY_DATA_FRAC_100_R01_S3,,A09_BEAUTY_DATA_FRAC_100_R01_S3,data_frac_100,100% Data,1,beauty_top01_rfmoe,3,860001,resume,ok,overall_seen_target,0.1848953186966748,0.15885622649510384,0.1304,0.1123,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a09_beauty_data_frac_100_r01_s3_20260418_194800_572949_pid683225.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a09/beauty/featured_moe_n3/route/A09_BEAUTY_DATA_FRAC_100_R01_S3.log,707.9536113739014,,2026-04-19T03:06:46.996329Z
a09,a09,beauty,featured_moe_n3,route,A09_BEAUTY_DATA_FRAC_050_R01_S3,,A09_BEAUTY_DATA_FRAC_050_R01_S3,data_frac_050,50% Data,1,beauty_top01_rfmoe,3,860002,resume,ok,overall_seen_target,0.1851014343490616,0.15702222222222226,0.133,0.113,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a09_beauty_data_frac_050_r01_s3_20260418_194800_620639_pid683228.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a09/beauty/featured_moe_n3/route/A09_BEAUTY_DATA_FRAC_050_R01_S3.log,704.5398168563843,,2026-04-19T03:06:46.997444Z
a09,a09,beauty,featured_moe_n3,route,A09_BEAUTY_DATA_FRAC_025_R01_S3,,A09_BEAUTY_DATA_FRAC_025_R01_S3,data_frac_025,25% Data,1,beauty_top01_rfmoe,3,860003,resume,ok,overall_seen_target,0.18520891522227442,0.15786486762726792,0.1333,0.1146,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a09_beauty_data_frac_025_r01_s3_20260418_194800_527131_pid683232.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a09/beauty/featured_moe_n3/route/A09_BEAUTY_DATA_FRAC_025_R01_S3.log,648.6565842628479,,2026-04-19T03:06:46.998384Z
a09,a09,beauty,featured_moe_n3,route,A09_BEAUTY_DATA_FRAC_010_R01_S3,,A09_BEAUTY_DATA_FRAC_010_R01_S3,data_frac_010,10% Data,1,beauty_top01_rfmoe,3,860004,resume,ok,overall_seen_target,0.18500557389233896,0.15784821537594806,0.1328,0.1142,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a09_beauty_data_frac_010_r01_s3_20260418_194800_491703_pid683230.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a09/beauty/featured_moe_n3/route/A09_BEAUTY_DATA_FRAC_010_R01_S3.log,713.9517345428467,,2026-04-19T03:06:46.999304Z
a09,a09,beauty,featured_moe_n3,route,A09_BEAUTY_DATA_FRAC_005_R01_S3,,A09_BEAUTY_DATA_FRAC_005_R01_S3,data_frac_005,5% Data,1,beauty_top01_rfmoe,3,860005,resume,ok,overall_seen_target,0.18491195111457184,0.15736854416322965,0.1334,0.1142,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a09_beauty_data_frac_005_r01_s3_20260418_194800_483999_pid683231.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a09/beauty/featured_moe_n3/route/A09_BEAUTY_DATA_FRAC_005_R01_S3.log,627.8844139575958,,2026-04-19T03:06:47.000175Z
a09,a09,beauty,featured_moe_n3,route,A09_BEAUTY_DATA_FRAC_100_R02_S3,,A09_BEAUTY_DATA_FRAC_100_R02_S3,data_frac_100,100% Data,2,beauty_top02_rfmoe,3,860006,resume,ok,overall_seen_target,0.1884,0.15569035539184603,0.1358,0.1121,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a09_beauty_data_frac_100_r02_s3_20260418_194800_442812_pid683233.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r23_20260418_045819_003908_pid58490.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a09/beauty/featured_moe_n3/route/A09_BEAUTY_DATA_FRAC_100_R02_S3.log,625.2770013809204,,2026-04-19T03:06:47.001059Z
a09,a09,beauty,featured_moe_n3,route,A09_BEAUTY_DATA_FRAC_050_R02_S3,,A09_BEAUTY_DATA_FRAC_050_R02_S3,data_frac_050,50% Data,2,beauty_top02_rfmoe,3,860007,resume,ok,overall_seen_target,0.1872444444444444,0.15300633883405335,0.1355,0.1109,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a09_beauty_data_frac_050_r02_s3_20260418_194800_527846_pid683234.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r23_20260418_045819_003908_pid58490.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a09/beauty/featured_moe_n3/route/A09_BEAUTY_DATA_FRAC_050_R02_S3.log,614.6231873035431,,2026-04-19T03:06:47.001976Z
a09,a09,beauty,featured_moe_n3,route,A09_BEAUTY_DATA_FRAC_025_R02_S3,,A09_BEAUTY_DATA_FRAC_025_R02_S3,data_frac_025,25% Data,2,beauty_top02_rfmoe,3,860008,resume,ok,overall_seen_target,0.18726666666666666,0.1538572763508974,0.1353,0.1114,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a09_beauty_data_frac_025_r02_s3_20260418_194800_426977_pid683235.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r23_20260418_045819_003908_pid58490.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a09/beauty/featured_moe_n3/route/A09_BEAUTY_DATA_FRAC_025_R02_S3.log,603.4010725021362,,2026-04-19T03:06:47.002923Z
a09,a09,beauty,featured_moe_n3,route,A09_BEAUTY_DATA_FRAC_010_R02_S3,,A09_BEAUTY_DATA_FRAC_010_R02_S3,data_frac_010,10% Data,2,beauty_top02_rfmoe,3,860009,resume,ok,overall_seen_target,0.1884222222222222,0.15560000000000002,0.1358,0.1121,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a09_beauty_data_frac_010_r02_s3_20260418_195804_011057_pid683413.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r23_20260418_045819_003908_pid58490.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a09/beauty/featured_moe_n3/route/A09_BEAUTY_DATA_FRAC_010_R02_S3.log,619.6352653503418,,2026-04-19T03:06:47.003882Z
a09,a09,beauty,featured_moe_n3,route,A09_BEAUTY_DATA_FRAC_005_R02_S3,,A09_BEAUTY_DATA_FRAC_005_R02_S3,data_frac_005,5% Data,2,beauty_top02_rfmoe,3,860010,resume,ok,overall_seen_target,0.18723333333333333,0.15660074579467909,0.1338,0.1126,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a09_beauty_data_frac_005_r02_s3_20260418_195815_341414_pid683433.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r23_20260418_045819_003908_pid58490.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a09/beauty/featured_moe_n3/route/A09_BEAUTY_DATA_FRAC_005_R02_S3.log,637.6601173877716,,2026-04-19T03:06:47.004830Z
