early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1687,ok,0.1713,0.1676,1
True,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1706,ok,0.1762,0.169,2
True,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1709,ok,0.177,0.1695,3
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1708,ok,0.1759,0.1692,4
True,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1709,ok,0.177,0.1697,5
True,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1704,ok,0.174,0.1681,6
True,8,1.0,1.0,0.0,0.3295796113955743,0.0,2.0084629170406365,0.32725322246551514,0.17165841162204742,0.0,0.31292020204999843,0.6331785711522392,1.8216278304927473,0.9571043916932314,5.540074733824734,7.216162068001462,5.540074733824734,0.0,1.0,0.0,1.0,0.0,1.0,0.0004054001371553938,0.9995946820263768,0.0001183588982214213,0.9998816492788727,0.0005081823345354077,0.9994919467682369,0.0,0.0,9.096663424788424,5.540074733824734,0.7381696635820618,0.1715,ok,0.1776,0.1697,7
True,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1706,ok,0.1781,0.1699,8
True,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1703,ok,0.1748,0.1692,9
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1709,ok,0.1765,0.1694,10
