early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
False,16,0.2241,ok,0.3604,0.2253,1
True,10,0.2264,ok,0.3729,0.2268,2
True,4,0.2354,ok,0.2358,0.2356,3
True,4,0.2344,ok,0.2373,0.235,4
True,5,0.2356,ok,0.2362,0.2357,5
True,10,0.2219,ok,0.3669,0.2235,6
False,16,0.2218,ok,0.3586,0.2223,7
True,4,0.2355,ok,0.236,0.2356,8
True,11,0.225,ok,0.3669,0.2253,9
False,16,0.2099,ok,0.3461,0.2095,10
True,4,0.1447,ok,0.1783,0.1472,11
True,4,0.1935,ok,0.2179,0.1978,12
True,5,0.2355,ok,0.236,0.2357,13
True,4,0.2238,ok,0.2347,0.2259,14
True,4,0.2355,ok,0.2359,0.2356,15
False,16,0.2214,ok,0.3581,0.2217,16
True,11,0.2245,ok,0.3652,0.2249,17
True,5,0.2356,ok,0.2369,0.2358,18
True,4,0.2355,ok,0.2359,0.2356,19
True,4,0.2184,ok,0.2326,0.221,20
True,7,0.2357,ok,0.2368,0.2359,21
True,7,0.2358,ok,0.2372,0.2359,22
True,6,0.2356,ok,0.2367,0.2358,23
True,8,0.2116,ok,0.3502,0.2131,24
True,7,0.2358,ok,0.2372,0.2359,25
True,7,0.2357,ok,0.2368,0.2359,26
True,7,0.2358,ok,0.2368,0.2359,27
True,4,0.2172,ok,0.2324,0.2203,28
True,4,0.1266,ok,0.1592,0.1286,29
True,5,0.2356,ok,0.2369,0.2358,30
True,11,0.2224,ok,0.3645,0.2217,31
True,8,0.2134,ok,0.3532,0.2151,32
True,4,0.2311,ok,0.2372,0.2323,33
True,4,0.1925,ok,0.2173,0.1966,34
True,10,0.2209,ok,0.3657,0.2219,35
True,6,0.2357,ok,0.2372,0.2358,36
True,4,0.2354,ok,0.2357,0.2355,37
True,4,0.2356,ok,0.2366,0.2357,38
False,16,0.2248,ok,0.3613,0.2257,39
False,16,0.2179,ok,0.3547,0.218,40
True,4,0.2348,ok,0.237,0.2353,41
True,4,0.2127,ok,0.2313,0.2155,42
True,6,0.2357,ok,0.2367,0.2358,43
True,5,0.2356,ok,0.2367,0.2357,44
True,9,0.2217,ok,0.3665,0.2225,45
True,4,0.1802,ok,0.2088,0.1843,46
False,16,0.2046,ok,0.3403,0.2048,47
True,4,0.1577,ok,0.1921,0.1612,48
True,4,0.2354,ok,0.2357,0.2355,49
True,4,0.2307,ok,0.237,0.2319,50
