early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1157,ok,0.2073,0.112,1
True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1143,ok,0.2055,0.1107,2
True,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1153,ok,0.2078,0.1169,3
True,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1137,ok,0.2102,0.1176,4
True,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1117,ok,0.2044,0.1114,5
True,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1117,ok,0.2047,0.1114,6
True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1038,ok,0.2002,0.1056,7
True,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1157,ok,0.2065,0.1135,8
True,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0632,ok,0.123,0.061,9
True,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1154,ok,0.2112,0.1145,10
True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0944,ok,0.1855,0.0967,11
True,39,1.0,1.0,0.0,0.04518297444256988,0.0,2.1684768074699505,0.2531861364841461,0.028046170249581337,0.0,0.036984593614456135,1.076245365985106,2.995902004533884,0.372158348575908,3.2593885512483576,8.98166570225776,3.2593885512483576,0.0,1.0,0.0039001579301377112,0.9961123283271739,0.007672188316475546,0.9923571677971209,0.0040282854739375875,0.9959798171844005,0.0015665732294751842,0.9984346532058493,0.0004218311148988956,0.9995783111593696,0.0020022720607602174,0.9979997311487292,0.0,0.0,7.816095597897503,3.2593885512483576,0.2548340736869611,0.1164,ok,0.2097,0.1121,12
True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1029,ok,0.1986,0.1101,13
True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1149,ok,0.2112,0.1142,14
True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1132,ok,0.2089,0.1131,15
True,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1129,ok,0.207,0.1123,16
True,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0634,ok,0.1214,0.0603,17
True,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0557,ok,0.1143,0.0534,18
True,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1132,ok,0.2068,0.1127,19
True,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1146,ok,0.2091,0.113,20
