early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,20,0.3108,ok,0.394,0.304,1
True,24,0.3114,ok,0.3827,0.3023,2
True,25,0.3121,ok,0.3871,0.3059,3
