stage_name,stage_key,split,aggregation_level,node_kind,node_name,route_space,support_size,wrapper_name,source_type,temperature,top_k,entropy_norm,n_eff_norm,top1_monopoly_norm,jitter_adj_norm,knn_consistency_score,knn_consistency_js,n_eff,cv_usage,top1_max_frac,entropy_mean
macro,macro@1,best_valid,token,primitive,primitive.d_cond.Exposure,intra,3,ScalarGroupConditionalProductWrapper,feature,1.0,,0.43298551075899616,0.48199670533048106,0.937558439615514,0.0,0.9857620274021767,0.014340305028557267,1.4459901159914432,1.03667894224399,0.9583722930770094,0.47568320293507127
macro,macro@1,best_valid,token,primitive,primitive.d_cond.Focus,intra,3,ScalarGroupConditionalProductWrapper,feature,1.0,,0.8816421158677191,0.9511036574841872,0.5454052436698208,0.0,0.9919652546959749,0.008067197818761555,2.8533109724525616,0.2267377607006502,0.6969368291132139,0.9685828626996297
macro,macro@1,best_valid,token,primitive,primitive.d_cond.Memory,intra,3,ScalarGroupConditionalProductWrapper,feature,1.0,,0.8820667372156259,0.875499764755193,0.7177506825747092,0.0,0.9962572266208765,0.0037497950813095036,2.626499294265579,0.3771006948619874,0.8118337883831395,0.9690493569304709
macro,macro@1,best_valid,token,primitive,primitive.d_cond.Tempo,intra,3,ScalarGroupConditionalProductWrapper,feature,1.0,,0.7036888012436481,0.9987642854657438,0.051987881961327,0.0,0.976769931894966,0.023504138912736228,2.9962928563972313,0.035173443029122266,0.3679919213075513,0.7730811644444029
macro,macro@1,best_valid,token,primitive,primitive.e_scalar,group,4,ScalarGroupConditionalProductWrapper,feature,1.0,,0.9364635536285154,0.8799581913785034,0.8935308124820786,0.0,0.9985781203468528,0.0014228914832687268,3.5198327655140136,0.36934763193130493,0.9201481093615589,1.2982141437895052
macro,macro@1,best_valid,token,wrapper,wrapper.group,group,4,ScalarGroupConditionalProductWrapper,,,,0.9364635536285154,0.8799581913785034,0.8935308124820786,0.0,0.9985781203468528,0.0014228914832687268,3.5198327655140136,0.36934763193130493,0.9201481093615589,1.2982141437895052
macro,macro@1,best_valid,token,wrapper,wrapper.intra.Exposure,intra,3,ScalarGroupConditionalProductWrapper,,,,0.43298551075899616,0.48199670533048106,0.937558439615514,0.0,0.9857620274021767,0.014340305028557267,1.4459901159914432,1.03667894224399,0.9583722930770094,0.47568320293507127
macro,macro@1,best_valid,token,wrapper,wrapper.intra.Focus,intra,3,ScalarGroupConditionalProductWrapper,,,,0.8816421158677191,0.9511036574841872,0.5454052436698208,0.0,0.9919652546959749,0.008067197818761555,2.8533109724525616,0.2267377607006502,0.6969368291132139,0.9685828626996297
macro,macro@1,best_valid,token,wrapper,wrapper.intra.Memory,intra,3,ScalarGroupConditionalProductWrapper,,,,0.8820667372156259,0.875499764755193,0.7177506825747092,0.0,0.9962572266208765,0.0037497950813095036,2.626499294265579,0.3771006948619874,0.8118337883831395,0.9690493569304709
macro,macro@1,best_valid,token,wrapper,wrapper.intra.Tempo,intra,3,ScalarGroupConditionalProductWrapper,,,,0.7036888012436481,0.9987642854657438,0.051987881961327,0.0,0.976769931894966,0.023504138912736228,2.9962928563972313,0.035173443029122266,0.3679919213075513,0.7730811644444029
