avg_epoch_time_sec,early_stopped,epochs_run,mrr@20,status,test_hr@10,test_inference_time_sec,test_mrr@20,trial
1.7626527895530064,True,48,0.2062,ok,0.299,0.10950350761413574,0.1694,1
1.7559500068426133,True,80,0.2068,ok,0.291,0.1057441234588623,0.1649,2
1.7547016583956205,True,65,0.2026,ok,0.2878,0.10463809967041016,0.1658,3
1.748173075914383,True,80,0.2052,ok,0.2894,0.10736298561096191,0.1661,4
1.7408586059297835,True,42,0.2076,ok,0.3034,0.10732007026672363,0.169,5
1.748854594230652,True,50,0.2058,ok,0.2958,0.10151910781860352,0.1656,6
1.760596615076065,True,80,0.2052,ok,0.2918,0.10179638862609863,0.1656,7
1.7404156261020236,True,45,0.2053,ok,0.3006,0.10656499862670898,0.1667,8
1.7309251569566273,True,42,0.2025,ok,0.3022,0.10338759422302246,0.1636,9
1.7476656436920166,True,50,0.2071,ok,0.2978,0.10115790367126465,0.1632,10
1.7631803916050837,True,65,0.2055,ok,0.2922,0.10350346565246582,0.1655,11
1.749740149758079,True,55,0.2039,ok,0.2942,0.10653996467590332,0.1728,12
1.7585089874267579,True,50,0.2075,ok,0.2978,0.10168242454528809,0.1634,13
1.76679612159729,True,50,0.2067,ok,0.295,0.10771536827087402,0.1657,14
1.7451945770354498,True,42,0.204,ok,0.3002,0.10296058654785156,0.1635,15
