early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,14,0.0805,ok,0.1855,0.1605,1
True,17,0.0801,ok,0.1882,0.1614,2
True,25,0.0804,ok,0.1891,0.162,3
True,34,0.0804,ok,0.1884,0.1619,4
True,23,0.0804,ok,0.1889,0.162,5
True,15,0.0799,ok,0.1867,0.1608,6
True,15,0.08,ok,0.1872,0.1609,7
True,15,0.08,ok,0.1874,0.1616,8
True,54,0.0805,ok,0.189,0.1622,9
True,25,0.0804,ok,0.1894,0.162,10
True,44,0.0805,ok,0.189,0.1623,11
True,17,0.08,ok,0.1882,0.1614,12
True,23,0.0812,ok,0.1838,0.159,13
True,19,0.0801,ok,0.1861,0.1613,14
True,60,0.0805,ok,0.1886,0.1622,15
True,14,0.0797,ok,0.1876,0.161,16
True,20,0.0803,ok,0.1884,0.1621,17
True,35,0.0804,ok,0.189,0.1621,18
True,16,0.0801,ok,0.1865,0.1608,19
True,14,0.0799,ok,0.1876,0.1614,20
