stage_name,stage_key,split,aggregation_level,node_kind,node_name,route_space,support_size,wrapper_name,source_type,temperature,top_k,entropy_norm,n_eff_norm,top1_monopoly_norm,jitter_adj_norm,knn_consistency_score,knn_consistency_js,n_eff,cv_usage,top1_max_frac,entropy_mean
macro,macro@1,best_valid,token,final,final.expert,expert,8,FlatJointWrapper,,,,0.9567960904356585,0.9978613199387576,0.07707690520798087,0.7547995139732685,0.9895036882929645,0.010551786515473591,7.982890559510061,0.04629641674735646,0.19244229205698327,1.9896015373687652
macro,macro@1,best_valid,token,final,final.group,group,4,FlatJointWrapper,,,,0.9688841664463017,0.9988950792026613,0.0802078546431475,0.0,0.9950900752014431,0.004922018080295606,3.995580316810645,0.03325744718313217,0.3101558909823606,1.3431586565228535
macro,macro@1,best_valid,token,final,final.intra.Exposure,intra,2,FlatJointWrapper,,,,0.9336665271301425,0.9998588761199324,0.12807098165364628,0.0,0.9948502802266023,0.005163025279679739,1.9997177522398648,0.011880278587341309,0.5640354908268231,0.647168320863454
macro,macro@1,best_valid,token,final,final.intra.Focus,intra,2,FlatJointWrapper,,,,0.928138698981775,0.9999917746266783,0.0022977128919368095,0.0,0.9946493462094665,0.005365019806493286,1.9999835492533566,0.002863764762878418,0.5011488564459684,0.6433367223677932
macro,macro@1,best_valid,token,final,final.intra.Memory,intra,2,FlatJointWrapper,,,,0.9405651875325053,0.9968686712399515,0.21135423662907837,0.0,0.9950033368027758,0.005009188258538613,1.993737342479903,0.056046366691589355,0.6056771183145392,0.6519501078709923
macro,macro@1,best_valid,token,final,final.intra.Tempo,intra,2,FlatJointWrapper,,,,0.9490684562687998,0.999461583269263,0.06394711725405644,0.0,0.9955823227530161,0.0044274640169432505,1.998923166538526,0.02320992946624756,0.5319735586270282,0.6578441246210983
mid,mid@1,best_valid,session,final,final.expert,expert,8,FlatJointWrapper,,,,0.9168492666051035,0.9958660545644707,0.08988349838150114,0.641028756581612,0.9829486061570791,0.017198442849691593,7.966928436515766,0.06442992773234413,0.2036480610838135,1.906534452437343
mid,mid@1,best_valid,session,final,final.group,group,4,FlatJointWrapper,,,,0.9449960510586567,0.9990277216053979,0.11602860947129034,0.0,0.9924980959666955,0.007530184844097319,3.9961108864215915,0.03119899146258831,0.33702145710346776,1.31004269686318
mid,mid@1,best_valid,session,final,final.intra.Exposure,intra,2,FlatJointWrapper,,,,0.8337159476376805,0.9962066610850835,0.10184170525646019,0.0,0.990191978895879,0.009856436576535881,1.992413322170167,0.061707496643066406,0.5509208526282301,0.5778878584929212
mid,mid@1,best_valid,session,final,final.intra.Focus,intra,2,FlatJointWrapper,,,,0.904219083089111,0.9951129355898506,0.13118173141503764,0.0,0.9910161568601848,0.00902444119253368,1.9902258711797012,0.07007861137390137,0.5655908657075188,0.6267569080517162
mid,mid@1,best_valid,session,final,final.intra.Memory,intra,2,FlatJointWrapper,,,,0.9265664876099223,0.999463131324083,0.047262186715684606,0.0,0.9934474021225125,0.006574160392233384,1.998926262648166,0.023176103830337524,0.5236310933578423,0.6422469484881491
mid,mid@1,best_valid,session,final,final.intra.Tempo,intra,2,FlatJointWrapper,,,,0.8260920036707428,0.9945607823121388,0.28085121425288984,0.0,0.9899228775216233,0.010128240381290132,1.9891215646242777,0.0739534541340741,0.6404256071264449,0.5726033432274913
