early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,27,0.2582,ok,0.4245,0.2496,1
True,15,0.3179,ok,0.4893,0.316,2
True,54,0.2884,ok,0.4653,0.2799,3
True,19,0.2675,ok,0.4368,0.2638,4
True,54,0.2936,ok,0.4714,0.2857,5
True,42,0.2642,ok,0.4289,0.2542,6
True,27,0.2302,ok,0.376,0.2212,7
True,20,0.2847,ok,0.4533,0.2785,8
True,35,0.2312,ok,0.3833,0.2256,9
True,35,0.2531,ok,0.4114,0.2508,10
True,35,0.28,ok,0.4556,0.2726,11
True,21,0.2674,ok,0.4275,0.2597,12
True,15,0.3185,ok,0.4895,0.3127,13
True,22,0.2341,ok,0.3834,0.2246,14
,,0.0,fail,,,15
,,0.0,fail,,,16
True,27,0.2797,ok,0.4396,0.2721,17
True,23,0.2591,ok,0.4194,0.2549,18
,,0.0,fail,,,19
,,0.0,fail,,,20
True,16,0.3105,ok,0.4791,0.3078,21
True,14,0.3194,ok,0.4943,0.3158,22
True,14,0.3191,ok,0.4918,0.3147,23
True,32,0.2764,ok,0.4365,0.2705,24
