best_mrr20,epoch,eval,lr,patience_used,train_loss,trial,valid_mrr20
0.0268,1,1,0.00028088565555795154,0,386.48962211608887,1,0.0268
0.068,3,1,0.0002803768341932761,0,355.2125778198242,1,0.068
0.0767,10,1,0.00027463693811313517,0,307.7604160308838,1,0.0767
0.0806,24,1,0.00024602177763314236,0,270.05633211135864,1,0.0806
0.0806,34,1,0.00021423002233565875,10,256.91493558883667,1,0.0804
0.0342,1,1,0.0003629133314361396,0,382.8214659690857,2,0.0342
0.0677,3,1,0.000362255917812815,0,351.1690526008606,2,0.0677
0.0784,10,1,0.0003548397868452035,0,297.71136140823364,2,0.0784
0.0806,18,1,0.000337064651266578,0,271.4934959411621,2,0.0806
0.0806,28,1,0.00030264708485682607,10,253.94109630584717,2,0.0801
0.0645,1,1,0.0007474926881808977,0,372.25104665756226,3,0.0645
0.074,3,1,0.0007461386131608343,0,326.5270571708679,3,0.074
0.0803,10,1,0.0007308636061751597,1,269.20296335220337,3,0.0801
0.0804,13,1,0.0007194369392826176,0,258.2339301109314,3,0.0804
0.0804,23,1,0.0006619568258443863,10,233.46241855621338,3,0.0792
0.0382,1,1,0.0003889594452188192,0,381.78480434417725,4,0.0382
0.0679,3,1,0.00038825484933859694,0,349.6045980453491,4,0.0679
0.0788,10,1,0.0003803064662482947,0,294.899621963501,4,0.0788
0.0806,18,1,0.00036125561781020674,0,268.67551279067993,4,0.0806
0.0806,28,1,0.0003243679193518914,10,251.2039999961853,4,0.0801
0.0627,1,1,0.0006937193798161933,0,373.2552728652954,5,0.0627
0.0729,3,1,0.0006924627145698363,0,329.4213156700134,5,0.0729
0.0801,10,1,0.0006782865647019652,2,271.8497357368469,5,0.08
0.0805,13,1,0.00066768191211419,0,260.7028832435608,5,0.0805
0.0805,23,1,0.0006143368168689449,10,236.37294912338257,5,0.0794
