early_stopped,epochs_run,feature_ablation.feature_shuffle_delta_mrr,feature_ablation.feature_zero_delta_mrr,feature_ablation.route_change_under_feature_shuffle,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.n_eff,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.stage_delta_norm,macro_1.top1_max_frac,micro_1.condition_norm,micro_1.cv_usage,micro_1.dead_expert_frac,micro_1.entropy_mean,micro_1.expert_similarity_max,micro_1.expert_similarity_mean,micro_1.n_eff,micro_1.route_jitter_adjacent,micro_1.route_jitter_session,micro_1.stage_delta_norm,micro_1.top1_max_frac,mid_1.condition_norm,mid_1.cv_usage,mid_1.dead_expert_frac,mid_1.entropy_mean,mid_1.expert_similarity_max,mid_1.expert_similarity_mean,mid_1.n_eff,mid_1.route_jitter_adjacent,mid_1.route_jitter_session,mid_1.stage_delta_norm,mid_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
False,1,0.007400000000000004,0.0,0.00509797967249621,3.3072569394085227,0.17619794607162476,0.0,1.327052051036016,0.3174995183944702,0.19614368677139282,3.87955654721369,0.0,0.0,1.91906819528407,0.4749368503871796,4.830008584644138,0.12441375851631165,0.0,1.3299346674875254,0.7131776809692383,0.6684401631355286,3.939028372988808,0.5588606640038751,0.38592612404912435,4.197330890545066,0.5010283379574033,4.21643486548046,0.10214064879063658,0.0,1.3340303272349097,0.45416200160980225,0.30424490571022034,3.9587004577446554,0.0,0.0,2.207662727110912,0.4333202202989772,0.0504,ok,0.1397,0.1095,1
