best_mrr20,epoch,epoch_time_sec,eval,lr,patience_used,train_loss,trial,valid_mrr20
0.0708,1,18.920340061187744,1,0.0004609612129534821,0,714.3959951400757,1,0.0708
0.0771,3,18.547850847244263,1,0.0004601261866401179,0,604.9341459274292,1,0.0771
0.0796,7,17.760610342025757,1,0.0004559678533155079,0,534.8008728027344,1,0.0796
0.0796,10,17.417017459869385,1,0.0004507064480134767,3,504.78675270080566,1,0.0791
0.0796,17,17.91337561607361,1,0.00043160013237918794,10,445.9718198776245,1,0.0777
0.0695,1,17.972336053848267,1,0.0003675783472122587,0,720.939857006073,2,0.0695
0.0761,3,17.976749181747437,1,0.0003669124829626865,0,619.7627120018005,2,0.0761
0.0796,9,18.41385507583618,1,0.00036095984719108356,0,528.6244344711304,2,0.0796
0.0796,10,18.488051176071167,1,0.0003594010224357426,1,519.7852177619934,2,0.0792
0.0796,19,18.101181507110596,1,0.00033848933212909384,10,454.4134130477905,2,0.0783
0.0691,1,18.16465425491333,1,0.00031088677879174194,0,725.7243309020996,3,0.0691
0.0752,3,18.073097705841064,1,0.0003103236107127948,0,631.148805141449,3,0.0752
0.0795,10,17.707599639892578,1,0.00030397064192409074,1,530.6748132705688,3,0.0793
0.0796,12,18.427660942077637,1,0.00030093369895177165,0,515.741174697876,3,0.0796
0.0796,22,18.717347621917725,1,0.00027821965084618057,10,454.02698040008545,3,0.0781
0.0708,1,18.448329210281372,1,0.00046016577790376474,0,714.4480261802673,4,0.0708
0.0771,3,18.31693148612976,1,0.00045933219251249635,0,605.0441994667053,4,0.0771
0.0796,7,18.523717880249023,1,0.0004551810348113051,0,534.8992104530334,4,0.0796
0.0796,10,17.766443967819214,1,0.00044992870859460773,3,504.90285062789917,4,0.0791
0.0796,17,17.474621057510376,1,0.00043085536283435485,10,446.1460084915161,4,0.0777
0.0691,1,18.221938133239746,1,0.0003148135559152895,0,725.3615236282349,5,0.0691
0.0752,3,18.122905254364014,1,0.0003142432745215282,0,630.2823467254639,5,0.0752
0.0795,10,18.5895733833313,1,0.00030781006207433514,1,529.8623061180115,5,0.0793
0.0796,12,18.756598234176636,1,0.0003047347598053114,0,514.8643345832825,5,0.0796
0.0796,22,18.483068227767944,1,0.0002817338130260912,10,452.68990755081177,5,0.0781
