early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
False,35,0.0956,ok,0.145,0.0628,1
False,35,0.0918,ok,0.1473,0.0612,2
False,35,0.0652,ok,0.1106,0.048,3
False,35,0.0724,ok,0.1278,0.0552,4
False,35,0.095,ok,0.151,0.0646,5
True,23,0.0849,ok,0.1362,0.0571,6
False,35,0.0587,ok,0.1106,0.0481,7
False,35,0.0846,ok,0.1454,0.0617,8
False,35,0.0808,ok,0.1394,0.0574,9
False,35,0.0646,ok,0.1185,0.0545,10
False,35,0.0847,ok,0.1399,0.0573,11
False,35,0.0759,ok,0.1269,0.0559,12
False,35,0.0647,ok,0.1176,0.0484,13
False,35,0.0524,ok,0.0795,0.0363,14
