best_mrr20,epoch,epoch_time_sec,eval,lr,patience_used,train_loss,trial,valid_mrr20
0.0622,1,27.87859582901001,1,0.00033891548940103995,0,2154.570056915283,1,0.0622
0.1613,3,26.914819717407227,1,0.0003383015476122215,0,1631.7407884597778,1,0.1613
0.2729,10,27.211416959762573,1,0.00033137581235084676,0,788.1882426738739,1,0.2729
0.3158,27,27.47067904472351,1,0.0002863424925201324,0,274.33276081085205,1,0.3158
0.3158,37,25.89428210258484,1,0.00024538136808242226,10,157.01393347978592,1,0.3093
0.0585,1,26.270358085632324,1,0.00036122611430214536,0,2156.6681394577026,2,0.0585
0.1595,3,23.354124069213867,1,0.0003605717570546365,0,1635.86194896698,2,0.1595
0.2682,10,24.450424909591675,1,0.00035319010435539555,0,806.0895667076111,2,0.2682
0.3177,25,26.445989847183228,1,0.00031277119461930276,0,373.42481875419617,2,0.3177
0.3177,35,26.23575210571289,1,0.00027091954692873526,10,238.3863623738289,2,0.3094
0.0433,1,26.6868999004364,1,0.0002690696809551026,0,2180.4080171585083,3,0.0433
0.1417,3,25.2617666721344,1,0.0002685822641022042,0,1773.3674325942993,3,0.1417
0.2449,10,26.246692419052124,1,0.00026308382736668954,0,919.7574925422668,3,0.2449
0.317,30,26.281710386276245,1,0.00021827185272471853,0,379.17573499679565,3,0.317
0.317,40,25.407443046569824,1,0.0001839815284275262,10,254.93045616149902,3,0.3142
